Source	Target	@mention	Retweet	Weight
~572t71372t~7171_9t57231	5723114m_9m571044		1	1
~572457211m1317145	5723114m_9m571044		1	1
~57271514t31171	5723114m_9m571044		1	1
~5727190313153372_913894	5723114m_9m571044		1	1
~57271315729454545	5723114m_9m571044		1	1
~57271315722m1317113895724	5723114m_9m571044		1	1
~572713157231253157234	5723114m_9m571044		1	1
~5727131572t_7911623157271572	5723114m_9m571044		1	1
~57271315724572713131572	5723114m_9m571044		1	1
~57271m57271_972_79113131171	5723114m_9m571044		1	1
~57271t515m3893891'	5723114m_9m571044		1	1
~5727171_91572171572_791	5723114m_9m571044		1	1
~7231572m_9t71062_79105172	5723114m_9m571044		1	1
~7271453m_94151	5723114m_9m571044		1	1
~1531572~457114	5723114m_9m571044		1	1
~157262311572_91	5723114m_9m571044		1	1
~456214389m624~225	5723114m_9m571044		1	1
~45621t62m_9_79114389389389	5723114m_9m571044		1	1
~1_791315724m1	5723114m_9m571044		1	1
~225~2253891713171	5723114m_9m571044		1	1
~2253145371	5723114m_9m571044		1	1
~22531717271m34	5723114m_9m571044		1	1
~1317114971572_791	5723114m_9m571044		1	1
~13171141317112131711	5723114m_9m571044		1	1
~1313171_79147171171572	5723114m_9m571044		1	1
~131_915372711330	5723114m_9m571044		1	1
~131_9171572m3711	5723114m_9m571044		1	1
~14971572'8m57231815727113	5723114m_9m571044		1	1
~1345331m	5723114m_9m571044		1	1
~151038971454	5723114m_9m571044		1	1
~1471572_79140	5723114m_9m571044		1	1
~14351t57271310715	5723114m_9m571044		1	1
~181148572	5723114m_9m571044		1	1
~18114071131572m572	5723114m_9m571044		1	1
~1811457231~171	5723114m_9m571044		1	1
~171315372_9m41t	5723114m_9m571044		1	1
~3890435723113'85	5723114m_9m571044		1	1
~_791572711314'8	5723114m_9m571044		1	1
~_791572t5727171	5723114m_9m571044		1	1
~_791253153372310430	5723114m_9m571044		1	1
~_7910mt1814814572471	5723114m_9m571044		1	1
~153724572'8m53727151	5723114m_9m571044		1	1
~1531572711572	5723114m_9m571044		1	1
~15724572m1372131572	5723114m_9m571044		1	1
~15727157238971572713'3	5723114m_9m571044		1	1
~172~572_9_9625724957231	5723114m_9m571044		1	1
~172~_99711711	5723114m_9m571044		1	1
~19572457271572	5723114m_9m571044		1	1
~19715724_791315515_9'8	5723114m_9m571044		1	1
~51572457271072_791131311	5723114m_9m571044		1	1
~11m711711	5723114m_9m571044		1	1
~1171715372''07	5723114m_9m571044		1	1
~1~71094455	5723114m_9m571044		1	1
~131311717204t0m71	5723114m_9m571044		1	1
~1317114_9621711t_9	5723114m_9m571044		1	1
~1m55724m1310_9	5723114m_9m571044		1	1
~1m5171317157271513140	5723114m_9m571044		1	1
~1m5171317157272	5723114m_9m571044		1	1
~1m51713171_9tm9171	5723114m_9m571044		1	1
~1m372m62513131572	5723114m_9m571044		1	1
~1m72_791157249620t572t0	5723114m_9m571044		1	1
~1m1m572t_9m957214	5723114m_9m571044		1	1
~1m~572m9572_9_79115724	5723114m_9m571044		1	1
~1m~5726204_9~1	5723114m_9m571044		1	1
~149131714_791	5723114m_9m571044		1	1
~14389'8~572_9_791'3	5723114m_9m571044		1	1
~143895724572~57249572	5723114m_9m571044		1	1
~143893727131711	5723114m_9m571044		1	1
~1438972m7171713890572t	5723114m_9m571044		1	1
~14389131'8'8	5723114m_9m571044		1	1
~14389_791572717171711_91	5723114m_9m571044		1	1
~14389~1511t_79111	5723114m_9m571044		1	1
~143894572t_7915723145	5723114m_9m571044		1	1
~14389621372_79101	5723114m_9m571044		1	1
~1438971131016	5723114m_9m571044		1	1
~14389815724389131	5723114m_9m571044		1	1
~14~7154571	5723114m_9m571044		1	1
~10m17217114451	5723114m_9m571044		1	1
~1_9_9'857171_9	5723114m_9m571044		1	1
~1_9_9m4572_791814572_9_791104	5723114m_9m571044		1	1
~1_9_9m7171572_9'8	5723114m_9m571044		1	1
~1t33'84	5723114m_9m571044		1	1
~141'837271181407134572	5723114m_9m571044		1	1
~171572_791'8920471	5723114m_9m571044		1	1
~2571m_79169	5723114m_9m571044		1	1
~~1t_9134_9	5723114m_9m571044		1	1
~31371'8	5723114m_9m571044		1	1
~m034_m1m1357275	5723114m_9m571044		1	1
~89973	5723114m_9m571044		1	1
~40t'8'852	5723114m_9m571044		1	1
~4m72~31162m72~372	5723114m_9m571044		1	1
~48972~311814m72~311	5723114m_9m571044		1	1
~051'481'8	5723114m_9m571044		1	1
~031071m1'8~1511971	5723114m_9m571044		1	1
~493157219_9m131133	5723114m_9m571044		1	1
~0719225_9715728114	5723114m_9m571044		1	1
~071t31572814315727145	5723114m_9m571044		1	1
~0_9572t172	5723114m_9m571044		1	1
~7114313'3	5723114m_9m571044		1	1
~7115t57231710m4389	5723114m_9m571044		1	1
~711_9t14814	5723114m_9m571044		1	1
~711_9t717114~0m_9'8	5723114m_9m571044		1	1
~711_9t71m5727151311	5723114m_9m571044		1	1
~7131_9t314m389_791	5723114m_9m571044		1	1
~7103472~5000	5723114m_9m571044		1	1
~71_9t71715724389	5723114m_9m571044		1	1
~71m_9t57272_7910_9	5723114m_9m571044		1	1
~7171_9t14504	5723114m_9m571044		1	1
~_95'8'8'8'8'8	5723114m_9m571044		1	1
~_9m7204'0	5723114m_9m571044		1	1
~t4131711572m_9'8	5723114m_9m571044		1	1
~m34t57295372	5723114m_9m571044		1	1
~m4t157271572	5723114m_9m571044		1	1
~m713457245724'8389711389	5723114m_9m571044		1	1
~8171251'8	5723114m_9m571044		1	1
~8145724	5723114m_9m571044		1	1
~81711713m81	5723114m_9m571044		1	1
~81t_791717141	5723114m_9m571044		1	1
~49m55_9	5723114m_9m571044		1	1
~7199_9m13171	5723114m_9m571044		1	1
~713157217113534t_791	5723114m_9m571044		1	1
~7131572414	5723114m_9m571044		1	1
~713145t_7911t1389171	5723114m_9m571044		1	1
~71714562m389_791'	5723114m_9m571044		1	1
~71714571m57271t14131	5723114m_9m571044		1	1
~713107114t71572_9_79169	5723114m_9m571044		1	1
~71m57271162_79113171162_9	5723114m_9m571044		1	1
~71m4389_949814m72~	5723114m_9m571044		1	1
31'8_9m72049	5723114m_9m571044		1	1
31071991_9~14389	5723114m_9m571044		1	1
310_917171717171	5723114m_9m571044		1	1
3108171172~'8m1310971	5723114m_9m571044		1	1
31572'8~57271143106213	5723114m_9m571044		1	1
3153034t572m5131	5723114m_9m571044		1	1
3157272198143171	5723114m_9m571044		1	1
31572971'8'85727219	5723114m_9m571044		1	1
31572971'89031721811t572	5723114m_9m571044		1	1
315729715m31311t_9572814	5723114m_9m571044		1	1
3157297171'857271454	5723114m_9m571044		1	1
31572310t_7911389711572t~3	5723114m_9m571044		1	1
31572m1372t33	5723114m_9m571044		1	1
31572m131144	5723114m_9m571044		1	1
31572m1721'	5723114m_9m571044		1	1
3157249081472_7914571	5723114m_9m571044		1	1
3157249045727138971572811	5723114m_9m571044		1	1
315723457234_91	5723114m_9m571044		1	1
3157271717143105_9t171	5723114m_9m571044		1	1
31572t144m57234	5723114m_9m571044		1	1
31572m7153727245'8	5723114m_9m571044		1	1
31572m715372711317171'8	5723114m_9m571044		1	1
31572m715303157240_9'8	5723114m_9m571044		1	1
31572m71454957234131_9	5723114m_9m571044		1	1
31572m71143890572457271	5723114m_9m571044		1	1
31572m7114_7914962711389m1	5723114m_9m571044		1	1
31572m711431141_90	5723114m_9m571044		1	1
31572m7114572_791	5723114m_9m571044		1	1
31572m7114572_79172m993171	5723114m_9m571044		1	1
31572m7114572_791_9m4_91t_9	5723114m_9m571044		1	1
315724337104572	5723114m_9m571044		1	1
31572717153372'8'8	5723114m_9m571044		1	1
315723714389_7910_9t	5723114m_9m571044		1	1
3172417117131	5723114m_9m571044		1	1
31971'84071_9_79116262171	5723114m_9m571044		1	1
31459_945728171	5723114m_9m571044		1	1
3145171714545	5723114m_9m571044		1	1
314551572_91716	5723114m_9m571044		1	1
314551457271	5723114m_9m571044		1	1
311814t047115729'8	5723114m_9m571044		1	1
31259572~1317114'891m	5723114m_9m571044		1	1
3125389_791531445	5723114m_9m571044		1	1
3125347'	5723114m_9m571044		1	1
311m0457291t14572_9_7911	5723114m_9m571044		1	1
31108131957213	5723114m_9m571044		1	1
311714217138913171	5723114m_9m571044		1	1
31717145'8815724971~1	5723114m_9m571044		1	1
317171455723891_9	5723114m_9m571044		1	1
31717145~71_9	5723114m_9m571044		1	1
31717145t572621572'840	5723114m_9m571044		1	1
31717145472_79157289	5723114m_9m571044		1	1
31713189m71	5723114m_9m571044		1	1
311t3893114341811	5723114m_9m571044		1	1
311t_9814m72~372m	5723114m_9m571044		1	1
31172710814814t_791145723131	5723114m_9m571044		1	1
31181~5724572	5723114m_9m571044		1	1
3114'8_791m71t572901'	5723114m_9m571044		1	1
3114572451'8'8	5723114m_9m571044		1	1
3114155721'8'8	5723114m_9m571044		1	1
3114111111111'8	5723114m_9m571044		1	1
3114131m3145	5723114m_9m571044		1	1
31141_920719531	5723114m_9m571044		1	1
3114t_7911389711572t71t'8	5723114m_9m571044		1	1
31171t04_990571181	5723114m_9m571044		1	1
313895t31572m	5723114m_9m571044		1	1
711572'834720314545	5723114m_9m571044		1	1
711572m8144531_9101	5723114m_9m571044		1	1
7115720_791m_91	5723114m_9m571044		1	1
7115171t71572811314t	5723114m_9m571044		1	1
7115171t71314545	5723114m_9m571044		1	1
71172~m71572171457231~_9_9	5723114m_9m571044		1	1
71172~m71~172~_9'840	5723114m_9m571044		1	1
7119907171_9_9'8	5723114m_9m571044		1	1
7119949253727171	5723114m_9m571044		1	1
71181410814572_79157231814	5723114m_9m571044		1	1
711389_791t'85711389_791_791_791_791t	5723114m_9m571044			
71131'8_9t5727151t	5723114m_9m571044		1	1
7113157272621t537231	5723114m_9m571044		1	1
71131572_79144997104	5723114m_9m571044		1	1
71131549t7157111	5723114m_9m571044		1	1
71131921'31'3	5723114m_9m571044		1	1
71131814m72~14'8445471	5723114m_9m571044		1	1
71171153728114572	5723114m_9m571044		1	1
71171151t_791_791'83894313	5723114m_9m571044		1	1
711711t'85'8'8	5723114m_9m571044		1	1
71131711572m9m72171	5723114m_9m571044		1	1
7113131715572313171t1710	5723114m_9m571044		1	1
71131m1_9_9915'81	5723114m_9m571044		1	1
7113134_9451	5723114m_9m571044		1	1
711316231155724_9~1	5723114m_9m571044		1	1
7113171171572	5723114m_9m571044		1	1
71131_9071515724	5723114m_9m571044		1	1
71131t1471710_951	5723114m_9m571044		1	1
7113171717105171t_9	5723114m_9m571044		1	1
71131714m57271710	5723114m_9m571044		1	1
71149531t72_79171'8	5723114m_9m571044		1	1
7114957262572m71145372	5723114m_9m571044		1	1
71149_957271_99157231171	5723114m_9m571044		1	1
71149_91714_9t34	5723114m_9m571044		1	1
711438917114389_9_7911t	5723114m_9m571044		1	1
71143m_9	5723114m_9m571044		1	1
7110471_9_953372	5723114m_9m571044		1	1
71162_9t_7911389_791_9	5723114m_9m571044		1	1
7171572621_9572'840	5723114m_9m571044		1	1
7171_95349'804	5723114m_9m571044		1	1
71172311572919572_95071	5723114m_9m571044		1	1
711723112572m711389m1	5723114m_9m571044		1	1
71172311m1_971131711	5723114m_9m571044		1	1
711723114_791071177	5723114m_9m571044		1	1
711818171'831m31m'8	5723114m_9m571044		1	1
7113'872_791572_9t57214	5723114m_9m571044		1	1
711351t_791572720_9t5372	5723114m_9m571044		1	1
7113589389	5723114m_9m571044		1	1
7113t0m572134572	5723114m_9m571044		1	1
71134_7910715724	5723114m_9m571044		1	1
7113315311'8	5723114m_9m571044		1	1
7113371516''448	5723114m_9m571044		1	1
711337147109	5723114m_9m571044		1	1
315728141m572t5372	5723114m_9m571044		1	1
313172_791m72_7910	5723114m_9m571044		1	1
317171572_7910814814	5723114m_9m571044		1	1
31310715723131071572490	5723114m_9m571044		1	1
31313572719~14389	5723114m_9m571044		1	1
31m5720572tm717118141666	5723114m_9m571044		1	1
31m5720389t8140'8	5723114m_9m571044		1	1
31m1490353372	5723114m_9m571044		1	1
310572814'89'	5723114m_9m571044		1	1
310372319572989	5723114m_9m571044		1	1
3103723181431572m138917131	5723114m_9m571044		1	1
31090621	5723114m_9m571044		1	1
31038957245'016	5723114m_9m571044		1	1
31038957247271572m1713	5723114m_9m571044		1	1
31031'80~'8724931	5723114m_9m571044		1	1
31031918171	5723114m_9m571044		1	1
3103181471195372	5723114m_9m571044		1	1
313431718147138914	5723114m_9m571044		1	1
310471t347171	5723114m_9m571044		1	1
3104389457271814315728114	5723114m_9m571044		1	1
3149~14389'881407131m~1	5723114m_9m571044		1	1
3149494962_9'8	5723114m_9m571044		1	1
3106257231413'	5723114m_9m571044		1	1
3106213138953715131	5723114m_9m571044		1	1
31062133890t_94572389389	5723114m_9m571044		1	1
31071572240	5723114m_9m571044		1	1
3107191'8621621	5723114m_9m571044		1	1
310719214341	5723114m_9m571044		1	1
310719621357240'8	5723114m_9m571044		1	1
310714031572_9720	5723114m_9m571044		1	1
310_94571t454	5723114m_9m571044		1	1
310_91713895351	5723114m_9m571044		1	1
310_91715727171	5723114m_9m571044		1	1
310_9t572714551	5723114m_9m571044		1	1
310m99m_791'8	5723114m_9m571044		1	1
310m51t49711811	5723114m_9m571044			
310m1_91_9530720m	5723114m_9m571044		1	1
310m1357291	5723114m_9m571044		1	1
31081572t0_962315727214	5723114m_9m571044		1	1
310811533114572711	5723114m_9m571044		1	1
310811572_9_7914572'8	5723114m_9m571044		1	1
3108145'8471572_791_791	5723114m_9m571044		1	1
3108113171m5727171572_791	5723114m_9m571044		1	1
310811317171m17171_9572	5723114m_9m571044		1	1
31081149621572721	5723114m_9m571044		1	1
310811620_90311	5723114m_9m571044		1	1
310811t1814814572471'8	5723114m_9m571044		1	1
3108114389m1_9_791	5723114m_9m571044		1	1
3104171'89572'8711m	5723114m_9m571044			
3104~17172315721711	5723114m_9m571044		1	1
3104~1717171_9572	5723114m_9m571044		1	1
3103537231145724971m_791	5723114m_9m571044		1	1
316272711_96271	5723114m_9m571044		1	1
31t_9_791t4	5723114m_9m571044		1	1
31m721972_7913101	5723114m_9m571044		1	1
31m31'8t49	5723114m_9m571044		1	1
31m72~715724389	5723114m_9m571044		1	1
31m7271~57235724	5723114m_9m571044		1	1
31m727171m57271_m133	5723114m_9m571044		1	1
31m1_957231051310	5723114m_9m571044		1	1
31m1_98141711005	5723114m_9m571044		1	1
31m1_962053157240'8	5723114m_9m571044		1	1
31m~1m17117116	5723114m_9m571044		1	1
31m~71171	5723114m_9m571044		1	1
31m318904t5724572	5723114m_9m571044		1	1
3189144499~14	5723114m_9m571044		1	1
31m4572310811715729	5723114m_9m571044		1	1
31m418157243890389_791	5723114m_9m571044		1	1
31m624513'8	5723114m_9m571044		1	1
31891111_9_9_9_9	5723114m_9m571044		1	1
31m81t45'8	5723114m_9m571044		1	1
31m417113171	5723114m_9m571044		1	1
314t51389_9m031	5723114m_9m571044		1	1
314t957238938917191	5723114m_9m571044		1	1
314t1m0	5723114m_9m571044		1	1
3147271389	5723114m_9m571044		1	1
317191572389715727214131_90	5723114m_9m571044		1	1
31719157231141_911	5723114m_9m571044		1	1
31719157204_7911389_791	5723114m_9m571044		1	1
3.171321+14	5723114m_9m571044		1	1
317171172t1407130m1_9	5723114m_9m571044		1	1
3171_91715724	5723114m_9m571044		1	1
3171_9_971404	5723114m_9m571044		1	1
313m34389572640	5723114m_9m571044		1	1
m'881471m_9t71572t19	5723114m_9m571044		1	1
m'8m57271251	5723114m_9m571044		1	1
m37172393_9'8	5723114m_9m571044		1	1
m644t2m1	5723114m_9m571044		1	1
m5337271172131572'8'8	5723114m_9m571044		1	1
m533727131572m1	5723114m_9m571044		1	1
m53727115722m537245372	5723114m_9m571044		1	1
m57272'85572~1717171	5723114m_9m571044		1	1
m57272'838971572472	5723114m_9m571044		1	1
m5723729572m57214'84mt	5723114m_9m571044		1	1
m57272~14351'8~71371	5723114m_9m571044		1	1
m57272~14351m55371	5723114m_9m571044		1	1
m57295721_9517171572'8	5723114m_9m571044		1	1
m5729572_9814'8	5723114m_9m571044		1	1
m57299937272t'8'8'8	5723114m_9m571044		1	1
m57291312541'3000	5723114m_9m571044		1	1
m5729171141m_9t34	5723114m_9m571044		1	1
m57291_93431311814_914	5723114m_9m571044		1	1
m57291_989471572711	5723114m_9m571044		1	1
m57217113572'8	5723114m_9m571044		1	1
m57238938951'8917171	5723114m_9m571044		1	1
m572_7910971_791099	5723114m_9m571044		1	1
m57214_9_m4531m57234	5723114m_9m571044		1	1
m5721715372720_9t572'8	5723114m_9m571044		1	1
m57217153131315372	5723114m_9m571044		1	1
m57217115729'8m104'8'8	5723114m_9m571044		1	1
m572271t172'8m572711711	5723114m_9m571044		1	1
m572~572713157281131	5723114m_9m571044		1	1
m572~1m140t_m1t	5723114m_9m571044		1	1
m572~0m071111'8	5723114m_9m571044		1	1
m572311~m5721_9_9572	5723114m_9m571044		1	1
m57231814071_9389814389	5723114m_9m571044		1	1
m572711389440	5723114m_9m571044		1	1
m572711m_791572311	5723114m_9m571044		1	1
m572m1m1572t55723131	5723114m_9m571044		1	1
m57249071451	5723114m_9m571044		1	1
m53171'871572m1711315	5723114m_9m571044		1	1
m53171572313114'8	5723114m_9m571044		1	1
m5317171m494	5723114m_9m571044		1	1
m57240811717150572719	5723114m_9m571044		1	1
m5724_9t157231572_791	5723114m_9m571044		1	1
m5724m13181572497157291'8	5723114m_9m571044		1	1
m57208105171	5723114m_9m571044		1	1
m572715728141714572495721	5723114m_9m571044		1	1
m57271572_9710m7195729971	5723114m_9m571044		1	1
m57271572m9171_9	5723114m_9m571044		1	1
m57271727272717171	5723114m_9m571044		1	1
m5727172131537145371	5723114m_9m571044		1	1
m5727172m_9m572728	5723114m_9m571044		1	1
m5727138957271t3895171mt	5723114m_9m571044		1	1
m572711'8515727111	5723114m_9m571044		1	1
m572711572'8457281572717107	5723114m_9m571044		1	1
m572711572372m57272_7910572	5723114m_9m571044		1	1
m572711572814389_9'8'8	5723114m_9m571044		1	1
m572711572_791'8572_9_79131171_791	5723114m_9m571044		1	1
m572711553717104	5723114m_9m571044		1	1
m572711m5723471	5723114m_9m571044		1	1
m572711~572715315721	5723114m_9m571044		1	1
m5727114572720m4tm2254	5723114m_9m571044		1	1
m5727110_7915721m	5723114m_9m571044		1	1
m572711620_9572457271711071	5723114m_9m571044		1	1
m572711_962181572	5723114m_9m571044		1	1
m572711_9_957225724131	5723114m_9m571044		1	1
m57271~'8389572717215723	5723114m_9m571044		1	1
m57271~57271315333333372	5723114m_9m571044		1	1
m57271~0t071572	5723114m_9m571044		1	1
m572713145341457	5723114m_9m571044		1	1
m5727131141'85727171	5723114m_9m571044		1	1
m572713104'8m	5723114m_9m571044		1	1
m5727131_91318117110	5723114m_9m571044		1	1
m5727171115372_791_791_791'8	5723114m_9m571044		1	1
m57271t1413_9'815	5723114m_9m571044		1	1
m57271m4917171572t19	5723114m_9m571044		1	1
m57271mt_7919'0	5723114m_9m571044		1	1
m5727181131m572389m1711	5723114m_9m571044		1	1
m572714~~4	5723114m_9m571044		1	1
m5727171'8'83572~	5723114m_9m571044		1	1
m5727171372t1572997171	5723114m_9m571044		1	1
m57271711_9t71572_9_791	5723114m_9m571044		1	1
m5727171m172_79113131311	5723114m_9m571044		1	1
m572_9_79115722	5723114m_9m571044		1	1
m572_9047171572407	5723114m_9m571044		1	1
m572_9t171191_9t4962	5723114m_9m571044		1	1
m572t17271'5	5723114m_9m571044		1	1
m572721_7911572171	5723114m_9m571044		1	1
m57272_7911490389'8	5723114m_9m571044		1	1
m5727271'8507170	5723114m_9m571044		1	1
m572m711372_9m1t_791	5723114m_9m571044		1	1
m572m81254389	5723114m_9m571044		1	1
m5724141'8_957271572	5723114m_9m571044		1	1
m5727153723472_7910311	5723114m_9m571044		1	1
m57271572_79119171m~	5723114m_9m571044		1	1
m57271572457271572'8	5723114m_9m571044		1	1
m57271557272_791'871m389	5723114m_9m571044		1	1
m57271t141389711t1'8	5723114m_9m571044		1	1
m72~71m31~08172_791	5723114m_9m571044		1	1
m723108114'82537271	5723114m_9m571044		1	1
m724225315727231714	5723114m_9m571044		1	1
m9m4572	5723114m_9m571044		1	1
m1572438917131~1	5723114m_9m571044		1	1
m1572438917131~1572	5723114m_9m571044		1	1
m15724389714541'8	5723114m_9m571044		1	1
m157271572_97117171	5723114m_9m571044		1	1
m1910727115531	5723114m_9m571044		1	1
m13895724'83125389_7915311	5723114m_9m571044		1	1
m13895724'8t49m171	5723114m_9m571044		1	1
m13895724'71572	5723114m_9m571044		1	1
m13895724572318141319	5723114m_9m571044		1	1
m13895724t_79113171515724	5723114m_9m571044		1	1
m1389389715727117	5723114m_9m571044		1	1
m138933_7915724	5723114m_9m571044		1	1
m1315723417109711389m3	5723114m_9m571044		1	1
m131572471_9572472_791133	5723114m_9m571044		1	1
m1315153727171	5723114m_9m571044		1	1
m1711'8'837240	5723114m_9m571044		1	1
m17171_953372'877	5723114m_9m571044		1	1
m17171_953723110	5723114m_9m571044		1	1
m17171_95313'8	5723114m_9m571044		1	1
m17171_9572621715723171_9	5723114m_9m571044		1	1
m131711710711811572	5723114m_9m571044		1	1
m1313104'8_79171621760	5723114m_9m571044		1	1
m13131715723890435723113	5723114m_9m571044		1	1
m131097171621403572'8	5723114m_9m571044		1	1
m131m45728143104171_9	5723114m_9m571044		1	1
m131717171'8m_9	5723114m_9m571044		1	1
m1m'8m04_9t538	5723114m_9m571044		1	1
m1m715723131t_7911t1m1	5723114m_9m571044		1	1
m104814572131_9	5723114m_9m571044		1	1
m104_9134572	5723114m_9m571044		1	1
m171~572'872	5723114m_9m571044		1	1
m171m572195723104971572	5723114m_9m571044		1	1
m171m572199711715721	5723114m_9m571044		1	1
m171m57219_957214t	5723114m_9m571044		1	1
m171m57219_957271454572	5723114m_9m571044		1	1
m7172m91317151	5723114m_9m571044		1	1
m1t_7917131m572711~	5723114m_9m571044		1	1
m_79193717	5723114m_9m571044		1	1
m15372'8'8_9	5723114m_9m571044		1	1
m1572_791'8t_7911389711572t	5723114m_9m571044		1	1
m1572m1'872_7911372	5723114m_9m571044		1	1
m1572m138953715131'8	5723114m_9m571044		1	1
m1572710_91'8'8'8	5723114m_9m571044		1	1
m137213153372'85	5723114m_9m571044		1	1
m13721315728151715727	5723114m_9m571044		1	1
m13721313153'8	5723114m_9m571044		1	1
m172_791572131031038971	5723114m_9m571044		1	1
m172_7911313117113895372	5723114m_9m571044		1	1
m172_791131311711'8'8	5723114m_9m571044		1	1
m172_7911313171m4_9	5723114m_9m571044		1	1
m172_791131311t15051	5723114m_9m571044		1	1
m172_791_7917171'8'8	5723114m_9m571044		1	1
m1934389_791t727145162	5723114m_9m571044		1	1
m1389_791t7172451	5723114m_9m571044		1	1
m1~57231572'8'8'8'8	5723114m_9m571044		1	1
m1~5723153372_791	5723114m_9m571044		1	1
m1~57271315724572711_9_9572	5723114m_9m571044		1	1
