Source	Target	@mention	retweet	Weight
bizwriterkristi	rbravender	1		1
bizzlemykylizzl	bieberxzoone		1	1
bjcolley	sheeraf	1		1
bjlamb31	ddale8		1	1
bjornlomborg	scottlincicome		1	1
bjrantz	74f5c728e7d446d		1	1
bjrobertsmusic	c0nvey	1		1
bk5137	cnnpolitics		1	1
black_knight_7	kylekulinski		2	2
blackcuda1	jackposobiec		1	1
blackzuko	cthagod	1		1
blake_col	lolgop		1	1
blakebaiers	k8brannen		1	1
blakes346	realdonaldtrump		1	1
blaknek	blaknek	1		1
blaliberte23	time		1	1
blanca_ayee	lexi4prez		1	1
blancasancheese	truthbytony		1	1
blankmw	ampoladdict		1	1
blankmw	leahmcelrath		1	1
blankmw	thenation		1	1
blazingeyes	davidyankovich		1	1
blazingeyes	thedailyedge		3	3
blessed__forlif	mollyday15		1	1
blessedone333	votetrumppics		1	1
blgaethgaeth	algoprime2		1	1
blgaethgaeth	wolfenspride		1	1
blisterdigit	mypupvoted		1	1
blklightdisco	charlesmblow		1	1
blkmurse	nycmayor		1	1
blowincat	anthony		1	1
blubegonia	berniesanders		1	1
blue_waters10	worldnetdaily	1		1
blueaj41	misslizzynj		1	1
bluebugaboo2	socialismounico		1	1
bluefacedbeast	bangiebangs		1	1
blueskieshwys	jackposobiec		1	1
bluewillian	rembert	1		1
blustreee	jackposobiec		1	1
bmartin2011	reutersus		1	1
bmcdonoughkstp	farrahfazal		1	1
bmerikal	johnfugelsang		1	1
bnb952	agentsergeevna		1	1
bnmartinez3	captainslog2016		1	1
bnmartinez3	nytpolitics		1	1
bnt3thavfqdpxhj	7rovac		1	1
bobblheadlives	samgrittner		1	1
bobblinger	miafarrow		1	1
bobbyreport	jasonmillerindc		1	1
bobeisenhauer	caro_phill		1	1
bobeisenhauer	g_mccray		1	1
bobeisenhauer	pharris830		1	1
bobphillypa	senatorhughes	1		1
bobschecter	crampell	1		1
bobschecter	joyannreid	1		1
bobwny	pamela_moore13		1	1
bodiesonthegear	hope012015		1	1
bodiesonthegear	maxboot		1	1
bodilessvoice	adevotedyogi	1		1
boingboing	boingboing		1	1
bolero2010	nycmayor		1	1
bollos87	complex		1	1
bombeiimedia	jimsciutto		1	1
bombeiimedia	sophiabush		1	1
bonappetits	globalgrind		1	1
bondageparty69	youtube	1		1
bondiedwi8581	melicentbeyer1		1	1
boniatopeludo	tusk81		1	1
bonmaxime1	futalors		1	1
bonniegranny	mattbatzel		1	1
boogiefinger	breitbartnews	1		1
boogiefinger	playstrumpcard		1	1
booksncheese	deanofcomedy		1	1
booksncheese	ronnieglassberg		1	1
boontonkat	politicususa	1		1
booooouwhore	lolgop		1	1
border_sharon	joyannreid		1	1
border_sharon	newday	1		1
boredoftheweb	nycmayor		1	1
bornpiolero	sciam		1	1
boscolouisa	dagodfather907		1	1
boscolouisa	drmartyfox		1	1
boscolouisa	ouchinagirl		1	1
boscolouisa	scaramucci		1	1
boscolouisa	sharonmccutchan		1	1
boscolouisa	sky_max		1	1
bosepramesh	dmartosko	1		1
bosepramesh	nytimesworld		1	1
bossycowgurl84	grandad59		1	1
bossycowgurl84	jackposobiec		1	1
bossycowgurl84	pamela_moore13		1	1
bostonboomer	brontyman		1	1
bostondebate	npr		1	1
boundry19	koracincarol		1	1
boundry19	kswa50		1	1
bourbon_brawler	bradspeare		1	1
bourbonjoe68	shanegoldmacher		1	1
boxcar909	70torinoman		1	1
boyntonwhit	sensanders		1	1
bozobaxter	albertbrooks		1	1
bradcolbert	voiceofchid		1	1
bradcross4	jerusalem_post		1	1
bradcross4	thereval	3		3
bradleyjtate	nprpolitics		1	1
bradswinks	futalors		1	1
brandicopenhav1	debramessing		1	1
brandicopenhav1	nycmayor		1	1
brandito0502	cnnee		1	1
brandonbroke24	foxnews		1	1
brandonedwardr1	jasonmillerindc		1	1
brandym1975	realalexjones		1	1
brashsculptor1	georgetakei		1	1
brashsculptor1	lolgop		1	1
braveswyn	intlspectator	1		1
brdylnzndrfr	whofvrted	1		1
breaking411	rt_america	1		1
breekc	davebernstein		1	1
breekc	mattmfm		1	1
brendaneich	marccornella	1		1
brendy438	anncoulter		1	1
brennancarlson	johnbattelle		1	1
brenolver	danscavino		1	1
brenolver	gerfingerpoken		1	1
brenolver	vivelafra		1	1
brentlythomas	nycmayor		1	1
brialalexi	foxandfriends		1	1
brialalexi	worldnews_net		1	1
brianbigdaddy36	nycmayor		1	1
brianblevinson	trillburne	1		1
briancox_gab_ai	politisass	1		1
briangenehart	cnbcnow		1	1
brianhearn4	dineshdsouza		1	1
brianhoeft	funder		1	1
briankennedy58	business		1	1
brianm629	wsj	1		1
brianmbsusa2	funder		3	3
brianmbsusa2	nycmayor		1	1
brianpiero	amerzahr		1	1
brianpiero	juddlegum		1	1
brianpiero	mattyglesias		1	1
brianpiero	shakestweetz		1	1
brianpiero	tomlevenson		1	1
brianslionsblog	nycmayor		1	1
brimanmaxtroy	adamsflafan		1	1
brimanmaxtroy	cbssf		1	1
brimanmaxtroy	coton_luver		1	1
brinnorgohome	lolgop		1	1
briskwalk	biblegirl666		1	1
brittpaviour	nycmayor		1	1
brljustine	futalors		1	1
brnslikewenipvp	business	1		1
brobuntu	ed_miliband		1	1
brocktooon	lolgop		1	1
bronalittle	redistrict		1	1
bronalittle	salon		1	1
brontyman	huffpostpol	2		2
brontyman	intelligencer	1		1
brooke888888	justinjm1		1	1
brooke888888	steveweinstein		1	1
brooke888888	xdelmar59		1	1
brookedatz	playstrumpcard		1	1
brookem_stevens	legitimate_don		1	1
brookselaine70	stoptrump2020		1	1
brother_bob	adambaldwin		1	1
brother_bob	liberatous		1	1
browlymaul12	marianaxob		1	1
brownryan6	mjkilgour	1		1
brunette_genea	hamiltonelector	1		1
brunnalouzada	bestproadvice		1	1
brunomaggi	paoloigna1		1	1
brycebenic	sageboggs		1	1
brycefsu	deanofcomedy		1	1
brycefsu	funder		1	1
bryy771	_makada_		1	1
bryy771	mitchellvii		2	2
bsbct	don_vito_08		1	1
bshaw815	ernestogalleg19		1	1
bsoloway	beijingpalmer	1		1
bsucards1983	benshapiro		1	1
bsucards1983	mattwalshblog		1	1
btravennt	rawstory		1	1
bubbasblues007	realdonaldtrump	1		1
bubsinbaltimore	steveweinstein		1	1
buccos08	jacobrkerr		1	1
bucksyor	robschneider		1	1
budd0427	foxandfriends	1		1
budd0427	jewhaditm	1		1
buddy_dek	cnnmoney	1		1
budlight579	danscavino		1	1
buffalum93	georgetakei		1	1
bulldoghill	chrismurphyct		1	1
bulldoghill	georgetakei		2	2
bulldoghill	supgvnetwork		1	1
bulletmc1	beautygiris		1	1
bullmahimahi50	hectormorenco		1	1
bullmahimahi50	loudobbs		1	1
bullmahimahi50	prisonplanet		1	1
bullyuzi	zaidjilani		1	1
bulunganj	justkholii_	1		1
bunclebath	jasonmillerindc		1	1
bundhotel	yamtom		1	1
bunnyfarrell	funder		1	1
bunnyfarrell	nytimes		1	1
burnboxkelly	notnenshi		1	1
burries_n_cream	jackposobiec		1	1
burtlikko	resnikoff	1		1
business	bv	1		1
businesspg	pittsburghpg		1	1
butterfly8871	charles_gaba		1	1
butzmom	arimelber		1	1
bvmccarthy	georgetakei		1	1
bvml	pjmedia_com		1	1
bwash_9	a_greenberg		1	1
bwave77	abc		1	1
bwtunno	dineshdsouza		1	1
bwtunno	pamela_moore13		1	1
bxtr_greenacres	janmorganmedia		1	1
byrum_karen	danscavino		1	1
byrum_karen	mike_pence		1	1
byrum_karen	playstrumpcard		1	1
bytebengel	blogsofwar		1	1
c_emilydurbin	derekwillis		1	1
c_emilydurbin	jasonkander		1	1
c_turtle0923	debramessing		1	1
cablenewstv	tvnewshq		1	1
cactus_jacker	eomrules	1		1
caitiecait21	tonyschwartz		1	1
cajememac	lovrega		1	1
caleb11lombardo	curveme		1	1
cali4nian4trump	rickrwells		1	1
calico_grayroot	fullfrontalsamb		1	1
caligularised	youtube	1		1
calijewles	tjlafave	2		2
calistamueller	ivankatrump	1		1
callisonic	thebaxterbean		1	1
callisonic	ylichterman		1	1
callout4	sopandeb		1	1
callum221299	beautygiris		1	1
calsquared	midnight		1	1
calvintscott	charles_gaba		1	1
cam01alley	playstrumpcard		1	1
camamor22	riotwomennn		1	1
cambvace	jmassengale		1	1
cameide	thestalwart		1	1
cameronbald	fige1000		1	1
camille_camilke	soledadobrien		1	1
caminoalolvido2	politick_rick		1	1
camojoe5682	c0nvey	1		1
camsparrow	bhweingarten		1	1
can_skeptic_wm	biblename		1	1
canalcnccali	youtube	1		1
candaceavelall1	danscavino		1	1
candacesmom69	julescator	1		1
candeeezy	beautygiris		1	1
candra_51_61	millennials4her		1	1
candra_51_61	riotwomennn		1	1
cantevenonlyodd	jjwrong		1	1
canuckuk	lolwarlol	1		1
capennington5	drskyskull		1	1
capitaliszt	noltenc	1		1
capitanr2003	el_pais	1		1
capt__eric	misterdish69		1	1
capt_celo	beautygiris		1	1
captainhook1962	guardian	1		1
captainhook1962	politico	1		1
captnatheist	brasilmagic		1	1
caraccigmc	jasoninthehouse	1		1
caralinaxo	rawstory		1	1
cardsfan1010	jackposobiec		1	1
cardsfan1010	stevekopack		1	1
carlaho15238423	bfraser747		1	1
carlamoulton3	davebernstein		1	1
carlcarano	cbcworldnews		1	1
carlos_herreraf	robschneider		1	1
carlosaotal	rpublicservice		1	1
carlosg88143038	mitchellvii		1	1
carloslazcano97	vivoplaynet		1	1
carlp941	davidfrum		1	1
carminelbo	bigstick2013		1	1
carol45belper	brasilmagic		1	1
carolbuie2	nickie_greer		1	1
carolbuie2	steph93065		1	1
carolchatttown	andersondrlja		1	1
caroldamnit	dagodfather907		1	1
caroldj	caseygerald		1	1
carolemmanuel	beyoncecapital		1	1
carolerae	kfile		1	1
carolinarph	arimelber		1	1
carollinmar1	cuatrofdigital		1	1
carolynnhagstr1	parkermolloy		1	1
carolynoflondon	jerryquickley		1	1
carsonites	tina49747372		1	1
carterreed11	bfraser747		1	1
carterreed11	constancequeen8		1	1
carterreed11	latinaafortrump		1	1
carterreed11	ten_gop		1	1
caruso1962	carminezozzora		1	1
carybrief	lavenderblue27		1	1
caselvis58	bfraser747		1	1
caselvis58	foxnews		1	1
caselvis58	mitchellvii		1	1
caselvis58	newtgingrich		1	1
caselvis58	scteamtrump		1	1
cashira2554	georgetakei		1	1
cashira2554	granisnark12		1	1
cashira2554	jonriley7		1	1
cashira2554	lawyerrogelio		1	1
cashira2554	sowithher		1	1
cashira2554	wiselatinaslink		1	1
casper30214	worldnetdaily	1		1
cassbuggx	lexi4prez		1	1
cassieirish	jonriley7		1	1
cassieirish	mmpadellan		1	1
casslyninvegas	sensanders		1	1
cat_santleben	huffingtonpost		1	1
catalishus2	beth7316		1	1
catawu	neeratanden		1	1
catherine_asaro	jamesfrompa	1		1
catherinehatf19	funder		1	1
catherinetcai	georgetakei		1	1
cathyelarson1	nycmayor		1	1
cathygv61	dano50		1	1
catlinmoore	juddapatow		1	1
catlinmoore	lolgop		1	1
cato_cat	jackposobiec		1	1
catonglass	opinionsamerica		1	1
catspecter	kylegriffin1		1	1
caution_ratchet	vernaculis		1	1
caw56	ariberman		1	1
cayfco	coinabs		1	1
cazort	erikmartin99	1		1
cb4rockchad	brokencountry1		1	1
cbeary1608	debramessing		1	1
cbk3nad	politico		1	1
cblazina	funder		2	2
cbnnews	cbnnews		1	1
cbrainardg	erictrump	1		1
cbrucejohnson4	thehill	1		1
cbs12	kathleenwalter_	1		1
cc_1212	danscavino		1	1
cc_express_post	reagancoalition		1	1
cc_yandian	misslizzynj		1	1
ccarltoncars	smittyslady2	1		1
ccastanza771	nomoreromney		1	1
cdnarmymedic	politico		1	1
cdnmisanthrope	robertjensen2	1		1
cdthasad	globalgrind		1	1
cece_23spalding	funder		1	1
cece_23spalding	k8brannen		1	1
ceh24	cfkargentina		7	7
celestialweasel	jamesfallows		1	1
celia_michelle	realisticrazen	1		1
celinaclewans	joyannreid		2	2
celinaclewans	sierraclub		1	1
celinasparkles_	beautygiris		1	1
cenriquez23	chicagoist		1	1
certainshadesl	max_fisher		1	1
cesardidierab	el_universal_mx		1	1
cetane1	jackposobiec		1	1
cezook_zook	xdelmar59		1	1
cfenner5	15arsonkrazy	1		1
cfthomas51	polticsnewz	1		1
cgar1971chad	danscavino		1	1
cgonlineart	foodandwine		1	1
cgrin	terryserio	1		1
ch31375123	dailykos		1	1
chad_fennell	mattyglesias		1	1
chadputman1	nycmayor		1	1
chagall23	time		1	1
chambord22	debramessing		1	1
chambord22	pharris830		1	1
chambray_papi	jfreewright		1	1
championsmeltz	juddlegum		1	1
chance_rochell	evanstarr	1		1
chande87	coptoit		1	1
chande87	honey17011		1	1
chandra131313	thisisoutspeak	1		1
change10617	mike_pence	1		1
changeforgood2	cnnpolitics	1		1
changepas39	sophiabush		1	1
changepas39	time		1	1
changesupporter	jasonmillerindc		1	1
changesupporter	mike_pence		1	1
channel33_aus	fivefrogsblog	1		1
chaplainjeff50	aidenwolfe		1	1
chaplainjeff50	kurteichenwald		1	1
chaplainjeff50	richardhine		1	1
chaplainjeff50	shaunking		1	1
chareater	nia4_trump	1		1
chareater	realdonaldtrump	1		1
chargerjose760	ap4lp		1	1
charion1234	billmoyershq		1	1
charl_carles	nycmayor		1	1
charlenecarr1	amjoyshow		1	1
charlesmckinle7	mathiasian	1		1
charless1952	mitchellvii		1	1
charleyvox	trump_videos	1		1
charlie_shandil	brookingsgov		1	1
charlieratster	mitchellvii		1	1
charme71	guardianus		1	1
chartoc	dyingline		1	1
chasergrl	birbigs		1	1
chasergrl	thebaxterbean		1	1
chefjamesy735	trumpified_king		1	1
chelle_fr	berniesanders		1	1
chelle_fr	nycmayor		1	1
chemamartinez63	cortum_club		1	1
chenchenwrites	cholaconcello		1	1
chereleiina__	teapainusa		1	1
cheri_kentucky	newtgingrich		1	1
cheri_sheri	nycmayor		1	1
cherpoka	50th_president		1	1
cherylaschenbr2	halsteadg048		1	1
cherylshuman	thr	1		1
cherylvjohnson	lisatjohansen		1	1
chetporter1	danscavino		1	1
chiamiller	johntrumpfankjv		1	1
chicacauca	dolartoday		1	1
chicagochococup	elizasoul80		1	1
chickilopiccolo	matthewjdowd		1	1
chickilopiccolo	rod11		1	1
chinenyemaryan9	amaka_ekwo		1	1
chingonarasta	coslive		1	1
chinwoa	realdonaldtrump		1	1
chipfoxx	newcivilrights		1	1
chiplarz	asavagenation	1		1
chloealopez_	erkkky		1	1
chopplnchoppa	mtracey		1	1
chowchi_psm	actualidadrt		1	1
chowdahhead4	dineshdsouza		1	1
chris63414391	playstrumpcard		1	1
chris63414391	stevenwhirsch99		1	1
chris_joly9	scow0857	1		1
chris_mccolgan	thenation		1	1
chrisantenucci	justkarl	1		1
chrisantenucci	sweetiewalker	1		1
chrisbloise	berniesanders		1	1
chrisbragdon	codeaud		2	2
chrisbraly	sultanknish	1		1
chriscigainero	c0nvey	1		1
chrisderen	f365		1	1
chrisgaryl	michaeldirish65		1	1
chrisgaryl	thereporter00		1	1
chrisgaulton	globeandmail		1	1
chrisjlmcdonald	kurteichenwald		1	1
chrisjoregan	kels_316	1		1
chrisk_hw	gabbylogan	1		1
chrislmendonca	ianbremmer		1	1
chrisnoelmills	jackposobiec		1	1
chrissmithnymag	tdsthebook		1	1
christackett	nycmayor		1	1
christi93459443	abc		1	1
christichat	carminezozzora		1	1
christichat	mikandynothem		1	1
christichat	vivelafra		1	1
christinahart71	georgetakei		1	1
christinahart71	washingtonpost		1	1
christinawilkie	eliotnelson		1	1
christine081579	joyannreid		1	1
christineshaven	codeaud		1	1
christinluvssno	allmattnyt		1	1
christjazz1	100percfedup		1	1
christmasdol	ten_gop		1	1
christophernfox	jendlouhyhc		1	1
christufer9	ajdelgado13		1	1
christufer9	intjutsu		1	1
christufer9	tcjfs		1	1
christytx12	ananavarro		1	1
christytx12	mindyfinn		1	1
chrlssielaborde	jonygitar		1	1
chrx2mom	georgetakei		1	1
chubbahbubbah	funder		1	1
chubbahbubbah	peoplesvuepoint		1	1
chuckallen71	bfraser747		1	1
chuckmeg	jrubinblogger		1	1
chuckmeg	nycmayor		1	1
ciaobabyedie	kerryav5		1	1
ciaogirl9	honey17011		1	1
ciaogirl9	randyprine		1	1
cici0804	cafedotcom		1	1
cici0804	funder		1	1
cici0804	jonfavs		1	1
cici0804	mattmfm		1	1
cie1947	business	1		1
cierrasworld17	notkarltonbanks		1	1
cikibucka	moveforwardhuge		1	1
cilla6451	hunterschwarz		1	1
cilla6451	johncusack		1	1
cincinnatus1775	tariqnasheed	1		1
cindy02239	shepnewsteam	1		1
cindya7777	mitchellvii		1	1
cindybarnettusa	weknowwhatsbest		1	1
cindycruz7	nytvideo	1		1
cindystuart15	hrtablaze		1	1
cinziainbici	riotta		1	1
ciprianrusen	codrutneagu		1	1
circa1909	coslive		1	1
circlejensen	po_st	1		1
cisppetta	pamela_moore13		1	1
cisppetta	ten_gop		1	1
cisppetta	thetrumplady		1	1
cisppetta	whosegow		1	1
citizenwalker89	owensdamien		1	1
citrusoil	anthony		1	1
civilmom	youxia88	1		1
cj_briomhar	kylegriffin1		1	1
cj_briomhar	nycmayor		1	1
cjamking59	marketwatch		1	1
cjamking59	sethmacfarlane		1	1
cjbarber420	bbcbreaking	1		1
ckemp1542400	beauinmaryland		1	1
ckkrenn55	realdonaldtrump		1	1
clae48	politicususa	1		1
clairecgl	davidfrum		1	1
clairehd	funder		1	1
clairehd	georgetakei		1	1
clairehd	nycmayor	1	1	2
clairehd	puppymnkey		1	1
clairehd	thehill		1	1
clancy_dew	marklgoldberg	1		1
clannadlore	jackposobiec		1	1
clannadlore	mitchellvii		1	1
clannadlore	roycan79		1	1
clarabel87	debramessing		1	1
clarashugars	abcpolitics		1	1
clarissaschreed	joyannreid		1	1
clark7950	bluewaterdays		1	1
clark7950	nathanielbumpo		1	1
clarkhulse	bpolitics	1		1
claudsbelle1	debramessing		1	1
claymationsound	coslive		1	1
claytonswisher	markos		1	1
clearlynm	joshdorner		1	1
clementlanot	hardisk	1		1
cliais	amandick		1	1
climatedesk	jeremyschulman		1	1
climatehostage	climatedepot		1	1
clinesb	funder		1	1
clint_coons	wethinkrealty		1	1
clmaree	manublackvip		1	1
closingtime95	pharris830		1	1
cloudcontact	left_of_texas		1	1
cloudcontact	zegota42		1	1
clover54draves	joyannreid		1	1
cls273	politico		1	1
clula49	museumtarragona		1	1
cm_rn	mike_pence		1	1
cmadmax	grannyrosie3		1	1
cmadmax	jonathanchait		1	1
cmaverickd	prisonplanet		1	1
cmdorsey	levintv	1		1
cmdorsey	realdonaldtrump	2		2
cmmcconnaughy	b_schaffner		1	1
cmoitomj	futalors		1	1
cmorocris	ejecentral		1	1
cmr3958	educationweek		1	1
cnadnqt	mmpadellan		1	1
cnbc	cnbcpro	1		1
co_rapunzel4	gogogroove		1	1
co_rapunzel4	robinsmessing		1	1
coach_reliable	bso		1	1
coachstp	thecrisismag		1	1
cobillard	intelligencer	1		1
coc0ppg	bfraser747		1	1
coco81	mindyfinn		1	1
cocodoe	jamesfallows		1	1
cocospeaks	samueld_james		1	1
codeylarsen	beautygiris		1	1
cohentisha	4truthandreason	1		1
coldstonedaking	mattyglesias		1	1
cole_hollywood	marmel		1	1
cole_hollywood	mswondercake		1	1
colemanflshing	corporatocrazy		1	1
coleyhall	mattyglesias		1	1
coleyhall	nycmayor		1	1
coliek412	charliekirk11		1	1
colininurpocket	rejectnation		1	1
colinkayy	tylerhuckabee		1	1
colinwallace4	brianstelter	1		1
colinwallace4	marklevinshow	1		1
colinwoodesq	wpjenna		1	1
colket__center	kafostersowell		1	1
colourpolitics	npr		1	1
comfortablysmug	thestalwart		1	1
commeletoile_	futalors		1	1
common_whales	textporns		1	1
commonsensrepub	jwilsinatra	1		1
composthappened	tomginsburg		1	1
computeblu	sopandeb		1	1
concerned2345	joev816	2		2
conlimonisal	captainslog2016		1	1
connie524632641	playstrumpcard		1	1
conniejimjoe	adamparkhomenko		1	1
conniejimjoe	lrbitisnot		4	4
conniejimjoe	she_won_it		1	1
connorpm	ianbremmer		1	1
conpowchicken	mike_eagle		1	1
conradmadsen	foxbusiness		1	1
conservoutreach	buzzfeedben	1		1
consulmexcho	atelloc	1		1
cookieepiee	justinnotout		1	1
coolbhopz	thelordarab		1	1
coolkkl753	nycmayor		1	1
coolkkl753	progressoutlook		1	1
coolncalm3	washingtonpost	1		1
coppertime	mediaite		1	1
coreyli_	beautygiris		1	1
corinadurann	robschneider		1	1
corinfre12	davidcorndc		1	1
correctthemedia	correctthemedia		2	2
cortneywarwick	greg_palast		1	1
cortneywarwick	waltb31		1	1
coschildren	georgetakei		1	1
coschildren	markos		1	1
coschildren	teapainusa		1	1
cosmicfirepeace	trump	1		1
cosmo_edits	yg	1		1
cosmunity	newsmax		1	1
cosplayhassid	shortwave8669		1	1
cotti_cheese	daniellemuscato		1	1
cottonhandy	charliekirk11		1	1
cottonhandy	thomas_hern1		1	1
councillored	johnfugelsang		1	1
covarrubiasc	coslive		1	1
coxn	evan_mcmullin		1	1
cpapafunk	cdoranharader		1	1
cpapafunk	prisonplanet		1	1
cphillip3	mitchellvii	1		1
cpmondello	wvjoe911		1	1
craigeisele	egyindependent		1	1
craigstaples57	jamieclark85		1	1
craigtimes	motherboard		1	1
cranboonitz	awrysquare		1	1
cravin4	unravelingfire		1	1
crazedmets	huffpostpolno	1		1
crazy_gise003	textporns		1	1
crazytimspeaks	br0cklobster		1	1
cregner	massdhe		1	1
crewislife	joemygod		1	1
crgargaro	moveforwardhuge		1	1
cricket5454	cnn	1		1
cricketpineda	nytimes		1	1
criles66	kumailn		1	1
crimsonladydu	bfraser747		1	1
cris24677594	aztecanoticias		1	1
cris24677594	excelsior		1	1
crisprtek	theralphretort		1	1
crisrice	mmpadellan		1	1
crissdakid6264	nycmayor		1	1
crkfiend	jaybriggaman	1		1
crlynmarie387	alecmacgillis		1	1
crossfdross4	textporns		1	1
crous47	arreco69		1	1
crow_demon666	billmaher		1	1
crowjane29	mmpadellan		1	1
crowjane29	tariqnasheed		1	1
crtconsu	ariberman		1	1
crweet	hannibalbarca65		1	1
crweet	itzgeralyn		1	1
crystalmother	nycmayor		1	1
crystalsteinige	c0nvey	1		1
crystalv32	slate		1	1
csaresu	funder		6	6
csilberman70	ericboehlert		1	1
csilberman70	kaivanshroff		1	1
csilberman70	kensimonsays		2	2
csilberman70	mimislo		1	1
csis	csisfreeman		1	1
csmcbragg	allenwest		1	1
cspwal	justinjm1		1	1
ctgjrjr	pol	1		1
ctgjrjr	politomixnews	9		9
cubasikastrono	rosaleeadams	2		2
cubicle_chick	jackposobiec		1	1
cudblay	breaking411		1	1
cudblay	joyannreid		1	1
cujo359	emptywheel		1	1
culanth	caseygerald		1	1
cullthedumb	turnercampdave	1		1
culpablecrimes	4realleft48		1	1
culpablecrimes	robertlusetich		1	1
culpablecrimes	stoptrump2020		2	2
cuomoelia	fusion		1	1
cuomoelia	hatewatch		1	1
cureluque	cfkargentina		4	4
curiousvibe	reagancoalition		1	1
curtismuddog	charliekirk11		1	1
curtismuddog	danscavino		1	1
curtismuddog	dineshdsouza		1	1
curtismuddog	immigrant4trump		1	1
curtismuddog	mike_pence		1	1
curtismuddog	ten_gop		1	1
curtprich	chrislhayes	1		1
cushbomb	kept_simple	1		1
cveidson	jjmacnab		1	1
cvill03	realdonaldtrump	1		1
cvitturilochra	jamilsmith		1	1
cvyskocil13	sensanders		1	1
cyan1137	debramessing		1	1
cyberdeathray	funder		1	1
cyberspacecat	jaytholen		1	1
cyklst	kurteichenwald		1	1
cyndiwanek	caro_phill		1	1
cyntyler	jenniwoww		1	1
cypha2305	c0nvey	1		1
d0nburke	jackposobiec		1	1
d_bonsell	ed_realist	1		1
d_bonsell	jburtonxp		1	1
d_broadway	adamsmith_usa		1	1
d_vega0	billclintonthof		1	1
dabinsi	kurteichenwald		1	1
dabowen01	dalexblumenthal		1	1
dachesebrough	wpjenna		1	1
dadsfave	mitchellvii		1	1
daffi515	davebernstein		1	1
dagnydelinquent	dailycaller		1	1
dagnydelinquent	jackposobiec		2	2
dahliabellona	misslizzynj		1	1
dahlinke2306	realdonaldtrump	1		1
daiconrad	lisabloom		1	1
daisienyk848	melicentbeyer1		1	1
daisybeagle09	kerpen		1	1
daisybeagle09	mattwalshblog		1	1
daisybeagle09	sethamandel		1	1
daisyvaex	beautygiris		1	1
dalai_mamaaa	shyamtoprani	1		1
dalefenton	juddlegum		1	1
dalegribblerock	benshapiro		1	1
dallasosa	marydsoco	1		1
daluckyone1	daluckyone1		2	2
daluckyone1	drjillstein	1		1
damatofrank	barrynmooch		1	1
damey07	globalgrind		1	1
damn_democrats	dineshdsouza		1	1
damonfoxsprlnt	logic_avenger		1	1
damrondanette	realalexjones		1	1
dan_c_kim	robferdman		1	1
dan_rar	davebernstein		1	1
danamansi	ajplus		1	1
dancampbell01	juneohara65		1	1
dancas2	thebudgetguy		1	1
dancing_echoes	nycmayor		1	1
dancingladybug6	_makada_		1	1
dancingladybug6	johndurant		1	1
dancingladybug6	latinaafortrump		1	1
dandrezner	fletcherschool		1	1
danere_57	votehillary2016		1	1
daniel_ohana	jackposobiec		1	1
danieladesimon1	thedailybeast		1	1
danieladesimon1	timobrien		1	1
daniellelorenz	jfkeeler		1	1
daniellelvabner	time	1		1
danielthetemp	lolgop		1	1
danituits	dannygreg	1		1
danjohngreg	amylutz4		1	1
dank___sinatra	simonhedlin	1		1
danletterman	jcornaby		1	1
danmartin_cards	conservnationa		1	1
danmartin_cards	dineshdsouza		1	1
danmartin_cards	drmartyfox		1	1
danmccaughan	_makada_		1	1
danmonaghan	politico		1	1
danna	debramessing		1	1
