ID	Cruise	Transect	kmref	Midpointlat	Midpointlong	Oceancategory	Oceancatnom	location	Winter	Month	Year	Distancetoshore	Distshore_nominal	Depth	Depth_nominal	Exp_bio	Exp_nominal	Slope	Disteelgrass	Eelgrass_nominal	Distkelps	Kelps_nominal	Bc_class	Esi	Substrate	Substrate_nominal	Monthlyavesst	Monthlyavetempmidsound	Comu
1527	Herringmarch08	43	gravb19	60.71366264	-146.1761835	Insidebay	3	portgravina	2	3	2008	675	1	-57	3	Sp	2	5	1223	2	38792	3	9	8d	Rockandsediment	2	2.7	3.6	0.0
1494	Herringmarch08	43	gravb2	60.70820051	-146.2313507	Insidebay	3	portgravina	2	3	2008	1132	2	-60	3	Sp	2	3	1070	2	36361	3	25	5	Sediment	3	2.7	3.6	0.0
1232	Herringmarch08	43	gravb20	60.71040458	-146.189874	Insidebay	3	portgravina	2	3	2008	375	1	-79	3	Sp	2	6	1823	2	38022	3	14	5	Rockandsediment	2	2.7	3.6	0.0
1075	Herringmarch08	43	gravb3	60.70688333	-146.2132571	Insidebay	3	portgravina	2	3	2008	1444	2	-94	3	Sp	2	5	1752	2	36885	3	3	8a	Rock	1	2.7	3.6	3.3
846	Herringmarch08	43	gravb4	60.70551413	-146.195244	Insidebay	3	portgravina	2	3	2008	949	1	-124	2	Sp	2	6	1679	2	37421	3	14	5	Rockandsediment	2	2.7	3.6	3.3
585	Herringmarch08	43	gravb5	60.70415735	-146.1767867	Insidebay	3	portgravina	2	3	2008	918	1	-177	1	P	3	3	1021	2	37993	3	13	5	Rockandsediment	2	2.7	3.6	10.0
566	Herringmarch08	43	gravb6	60.70834431	-146.1658259	Insidebay	3	portgravina	2	3	2008	829	1	-183	1	P	3	4	876	1	38743	3	11	5	Rockandsediment	2	2.7	3.6	10.0
713	Herringmarch08	43	gravb7	60.7169693	-146.160696	Insidebay	3	portgravina	2	3	2008	706	1	-146	2	Sp	2	3	814	1	39635	3	14	5	Rockandsediment	2	2.7	3.6	20.0
1039	Herringmarch08	43	gravb8	60.72322642	-146.1516227	Insidebay	3	portgravina	2	3	2008	342	1	-99	3	P	3	5	331	1	40483	3	8	8b	Rockandsediment	2	2.7	3.6	6.7
575	Herringmarch08	43	gravb9	60.72523353	-146.1339311	Insidebay	3	portgravina	2	3	2008	429	1	-180	1	P	3	7	591	1	41306	3	3	8a	Rock	1	2.7	3.6	33.3
393	Herringmarch08	44	sawtozaik1	60.12065739	-147.7307944	Openwater	1	montaguestrait	2	3	2008	4085	3	-256	1	Se	1	1	6946	3	7734	2	24	5	Sediment	3	3.5	3.6	0.0
1438	Herringmarch08	44	sawtozaik10	60.16228804	-147.5919471	Openwater	1	montaguestrait	2	3	2008	4168	3	-64	3	Se	1	1	8943	3	11311	3	7	6b	Rockandsediment	2	3.5	3.6	3.3
1388	Herringmarch08	44	sawtozaik11	60.16617519	-147.5754639	Openwater	1	montaguestrait	2	3	2008	3229	3	-67	3	Se	1	0	9618	3	10555	3	7	6b	Rockandsediment	2	3.5	3.6	3.3
1692	Herringmarch08	44	sawtozaik12	60.16977475	-147.5594991	Openwater	1	montaguestrait	2	3	2008	2393	3	-47	4	Se	1	2	9161	3	9883	2	7	6b	Rockandsediment	2	3.4	3.6	13.3
1652	Herringmarch08	44	sawtozaik13	60.17334527	-147.5435691	Openwater	1	montaguestrait	2	3	2008	1711	2	-49	4	Se	1	1	8441	3	9269	2	7	6b	Rockandsediment	2	3.4	3.6	16.7
1529	Herringmarch08	44	sawtozaik14	60.17700517	-147.5272403	Openwater	1	montaguestrait	2	3	2008	1414	2	-57	3	Se	1	1	7759	3	8707	2	7	6b	Rockandsediment	2	3.4	3.6	16.7
1486	Herringmarch08	44	sawtozaik15	60.18063473	-147.5110469	Openwater	1	montaguestrait	2	3	2008	1730	2	-61	3	Se	1	1	7156	3	8229	2	7	6b	Rockandsediment	2	3.4	3.6	13.3
1733	Herringmarch08	44	sawtozaik16	60.184231	-147.495002	Openwater	1	montaguestrait	2	3	2008	1993	2	-45	4	Se	1	1	6648	3	7850	2	7	6b	Rockandsediment	2	3.5	3.6	6.7
1897	Herringmarch08	44	sawtozaik17	60.1878385	-147.478907	Openwater	1	montaguestrait	2	3	2008	2287	3	-35	4	Se	1	1	6251	3	7577	2	7	6b	Rockandsediment	2	3.5	3.6	0.0
1844	Herringmarch08	44	sawtozaik18	60.1914785	-147.462667	Openwater	1	montaguestrait	2	3	2008	2753	3	-39	4	Se	1	1	5987	3	7423	2	7	6b	Rockandsediment	2	3.5	3.6	10.0
1859	Herringmarch08	44	sawtozaik19	60.195086	-147.446572	Openwater	1	montaguestrait	2	3	2008	3281	3	-38	4	Se	1	2	5625	3	7399	2	7	6a	Rockandsediment	2	3.5	3.6	36.7
400	Herringmarch08	44	sawtozaik2	60.1248293	-147.7146463	Openwater	1	montaguestrait	2	3	2008	4197	3	-253	1	Se	1	0	7066	3	8689	2	24	5	Sediment	3	3.5	3.6	0.0
1265	Herringmarch08	44	sawtozaik20	60.1986935	-147.430477	Openwater	1	montaguestrait	2	3	2008	3962	3	-76	3	Se	1	2	5194	3	7503	2	7	6a	Rockandsediment	2	3.5	3.6	36.7
1240	Herringmarch08	44	sawtozaik21	60.20231873	-147.4143029	Openwater	1	montaguestrait	2	3	2008	4314	3	-78	3	Sp	1	1	4921	3	7731	2	7	6b	Rockandsediment	2	3.5	3.6	16.7
1439	Herringmarch08	44	sawtozaik22	60.20603369	-147.3977285	Openwater	1	montaguestrait	2	3	2008	3708	3	-64	3	Se	1	1	4319	3	8083	2	12	5	Rockandsediment	2	3.5	3.6	10.0
1530	Herringmarch08	44	sawtozaik23	60.209546	-147.3820582	Openwater	1	montaguestrait	2	3	2008	3210	3	-57	3	Se	1	1	3466	3	8511	2	12	5	Rockandsediment	2	3.5	3.6	10.0
1821	Herringmarch08	44	sawtozaik24	60.21322865	-147.3656279	Openwater	1	montaguestrait	2	3	2008	2492	3	-40	4	Se	1	1	2512	2	9001	2	7	6b	Rockandsediment	2	3.5	3.6	13.3
1986	Herringmarch08	44	sawtozaik25	60.2168285	-147.349567	Openwater	1	montaguestrait	2	3	2008	1609	2	-29	4	Se	1	1	1627	2	9555	2	7	6b	Rockandsediment	2	3.5	3.6	3.3
2125	Herringmarch08	44	sawtozaik26	60.2204485	-147.3334162	Openwater	1	montaguestrait	2	3	2008	930	1	-16	4	Sp	2	1	929	1	10135	3	24	5	Sediment	3	3.5	3.6	33.3
2168	Herringmarch08	44	sawtozaik27	60.2233935	-147.320277	Openwater	1	montaguestrait	2	3	2008	495	1	-8	4	Sp	2	0	675	1	10649	3	7	6b	Rockandsediment	2	3.5	3.6	42.4
1250	Herringmarch08	44	sawtozaik29	60.26962171	-147.3226296	Openwater	1	greenisland	2	3	2008	1103	2	-77	3	Se	1	1	2880	2	9635	2	12	5	Rockandsediment	2	3.5	3.6	36.7
419	Herringmarch08	44	sawtozaik3	60.12900789	-147.6987064	Openwater	1	montaguestrait	2	3	2008	4481	3	-243	1	Se	1	2	7315	3	9641	2	24	5	Sediment	3	3.5	3.6	0.0
1176	Herringmarch08	44	sawtozaik30	60.27634089	-147.3155083	Openwater	1	greenisland	2	3	2008	1219	2	-84	3	Se	1	3	3477	3	10116	3	12	5	Rockandsediment	2	3.5	3.6	13.3
1020	Herringmarch08	44	sawtozaik31	60.28431468	-147.3070688	Openwater	1	greenisland	2	3	2008	1726	2	-102	2	Se	1	3	4295	3	10745	3	7	6b	Rockandsediment	2	3.5	3.6	33.3
881	Herringmarch08	44	sawtozaik32	60.29246441	-147.2984417	Openwater	1	greenisland	2	3	2008	1978	2	-119	2	Se	1	1	3997	3	11443	3	12	5	Rockandsediment	2	3.5	3.6	16.7
889	Herringmarch08	44	sawtozaik33	60.3003076	-147.2900235	Openwater	1	northmontagueisland	2	3	2008	2525	3	-118	2	Se	1	1	3691	3	12164	3	12	5	Rockandsediment	2	3.5	3.6	0.0
792	Herringmarch08	44	sawtozaik34	60.30812	-147.2815218	Openwater	1	northmontagueisland	2	3	2008	3092	3	-130	2	Se	1	0	3615	3	12433	3	12	5	Rockandsediment	2	3.5	3.6	10.0
948	Herringmarch08	44	sawtozaik35	60.3159764	-147.2729162	Openwater	1	northmontagueisland	2	3	2008	3173	3	-110	2	Sp	1	4	3535	3	11591	3	8	8d	Rockandsediment	2	3.5	3.6	0.0
1504	Herringmarch08	44	sawtozaik36	60.32393002	-147.2641134	Openwater	1	northmontagueisland	2	3	2008	2720	3	-59	3	Sp	2	3	2812	2	10762	3	12	5	Rockandsediment	2	3.5	3.6	6.7
1100	Herringmarch08	44	sawtozaik37	60.3295593	-147.2577407	Openwater	1	northmontagueisland	2	3	2008	2183	3	-92	3	Sp	2	3	2273	2	10187	3	12	5	Rockandsediment	2	3.5	3.6	0.0
446	Herringmarch08	44	sawtozaik4	60.13323739	-147.6829053	Openwater	1	montaguestrait	2	3	2008	4915	3	-230	1	Se	1	3	7603	3	10597	3	24	5	Sediment	3	3.5	3.6	0.0
628	Herringmarch08	44	sawtozaik5	60.13806925	-147.6676629	Openwater	1	montaguestrait	2	3	2008	4770	3	-167	1	Se	1	2	7579	3	11583	3	24	5	Sediment	3	3.5	3.6	0.0
672	Herringmarch08	44	sawtozaik6	60.14313543	-147.6528038	Openwater	1	montaguestrait	2	3	2008	4577	3	-155	1	Sp	1	4	7584	3	12573	3	24	5	Sediment	3	3.5	3.6	10.0
767	Herringmarch08	44	sawtozaik7	60.14821029	-147.63791	Openwater	1	montaguestrait	2	3	2008	4596	3	-136	2	Sp	1	5	7720	3	13566	3	24	5	Sediment	3	3.5	3.6	10.0
933	Herringmarch08	44	sawtozaik8	60.15310939	-147.6232078	Openwater	1	montaguestrait	2	3	2008	4811	3	-112	2	Sp	1	3	7984	3	13016	3	24	5	Sediment	3	3.5	3.6	6.7
1299	Herringmarch08	44	sawtozaik9	60.1580293	-147.6081939	Openwater	1	montaguestrait	2	3	2008	5150	3	-74	3	Se	1	2	8369	3	12135	3	7	6b	Rockandsediment	2	3.5	3.6	10.0
1616	Herringmarch08	45	sintograv1	60.63029613	-145.8630001	Insidebay	3	simpson	2	3	2008	591	1	-52	3	P	3	2	520	1	47420	3	13	5	Rockandsediment	2	3.0	3.6	20.0
2093	Herringmarch08	45	sintograv10	60.61163731	-146.02187	Openwater	1	sheep	2	3	2008	835	1	-20	4	Sp	2	2	820	1	38665	3	9	8d	Rockandsediment	2	3.0	3.6	30.0
1591	Herringmarch08	45	sintograv11	60.61132366	-146.04094	Openwater	1	sheep	2	3	2008	1665	2	-53	3	Sp	2	1	1690	2	37718	3	9	8d	Rockandsediment	2	3.0	3.6	50.0
1454	Herringmarch08	45	sintograv12	60.61111504	-146.0594668	Openwater	1	sheep	2	3	2008	2619	3	-63	3	Sp	2	1	2654	2	36808	3	9	8d	Rockandsediment	2	3.0	3.6	0.0
1325	Herringmarch08	45	sintograv13	60.61098574	-146.077965	Openwater	1	sheep	2	3	2008	3603	3	-72	3	Sp	1	0	3642	3	35909	3	9	8d	Rockandsediment	2	3.0	3.6	23.3
1365	Herringmarch08	45	sintograv14	60.61109702	-146.096045	Openwater	1	sheep	2	3	2008	3669	3	-69	3	Sp	1	0	3579	3	35049	3	24	5	Sediment	3	3.1	3.6	96.7
1334	Herringmarch08	45	sintograv15	60.61129809	-146.1142758	Openwater	1	sheep	2	3	2008	3023	3	-71	3	Sp	1	1	2944	2	34195	3	24	5	Sediment	3	3.1	3.6	6.7
1068	Herringmarch08	45	sintograv16	60.61162804	-146.1328274	Openwater	1	sheep	2	3	2008	2503	3	-95	3	Sp	2	1	2465	2	33341	3	24	5	Sediment	3	3.1	3.6	6.7
1083	Herringmarch08	45	sintograv17	60.61201116	-146.1506684	Openwater	1	sheep	2	3	2008	2313	3	-94	3	Sp	2	2	2271	2	32533	3	24	5	Sediment	3	3.1	3.6	93.3
1300	Herringmarch08	45	sintograv18	60.61230453	-146.1696618	Openwater	1	sheep	2	3	2008	1811	2	-74	3	Sp	2	2	1769	2	31676	3	25	5	Sediment	3	3.1	3.6	66.7
1375	Herringmarch08	45	sintograv19	60.61255207	-146.1875929	Openwater	1	sheep	2	3	2008	1515	2	-68	3	Sp	2	1	1490	2	30876	3	24	9a	Sediment	3	3.1	3.6	150.0
1531	Herringmarch08	45	sintograv2	60.62653257	-145.8806367	Insidebay	3	simpson	2	3	2008	334	1	-57	3	P	3	1	514	1	46368	3	3	8a	Rock	1	3.0	3.6	3.3
1440	Herringmarch08	45	sintograv20	60.61275067	-146.2056189	Openwater	1	sheep	2	3	2008	1755	2	-64	3	Sp	2	2	1687	2	30079	3	25	5	Sediment	3	3.1	3.6	293.3
1877	Herringmarch08	45	sintograv21	60.61333832	-146.2242279	Openwater	1	sheep	2	3	2008	1587	2	-37	4	Sp	2	2	1504	2	29295	3	25	5	Sediment	3	3.1	3.6	436.7
1538	Herringmarch08	45	sintograv22	60.61475046	-146.2420672	Openwater	1	sheep	2	3	2008	1094	2	-56	3	Sp	2	1	945	1	28615	3	25	5	Sediment	3	3.1	3.6	116.7
1827	Herringmarch08	45	sintograv23	60.61672751	-146.2595269	Mouthofbay	2	gravinamouth	2	3	2008	828	1	-40	4	Sp	2	3	771	1	28011	3	25	5	Sediment	3	3.0	3.6	6.7
2023	Herringmarch08	45	sintograv24	60.6203603	-146.2763847	Mouthofbay	2	gravinamouth	2	3	2008	1294	2	-26	4	Sp	2	2	1308	2	27575	3	24	5	Sediment	3	3.0	3.6	0.0
1734	Herringmarch08	45	sintograv25	60.62414912	-146.2929121	Mouthofbay	2	gravinamouth	2	3	2008	1788	2	-45	4	Se	1	1	1742	2	27196	3	7	8b	Rockandsediment	2	3.0	3.6	3.3
1424	Herringmarch08	45	sintograv26	60.62758154	-146.3098091	Mouthofbay	2	gravinamouth	2	3	2008	1749	2	-65	3	Se	1	1	1730	2	26805	3	7	8b	Rockandsediment	2	3.0	3.6	23.3
1241	Herringmarch08	45	sintograv27	60.63096732	-146.3263714	Mouthofbay	2	gravinamouth	2	3	2008	2198	3	-78	3	Se	1	3	2206	2	26456	3	7	8b	Rockandsediment	2	3.0	3.6	30.0
896	Herringmarch08	45	sintograv28	60.63482659	-146.3426594	Mouthofbay	2	gravinamouth	2	3	2008	2892	3	-117	2	Se	1	1	2918	2	26189	3	7	8b	Rockandsediment	2	3.0	3.6	0.0
825	Herringmarch08	45	sintograv29	60.6387661	-146.3595068	Mouthofbay	2	gravinamouth	2	3	2008	3750	3	-127	2	Se	1	0	3787	3	25946	3	7	8b	Rockandsediment	2	3.0	3.6	0.0
1376	Herringmarch08	45	sintograv3	60.62372488	-145.8981777	Insidebay	3	simpson	2	3	2008	440	1	-68	3	Sp	2	1	591	1	45363	3	13	5	Rockandsediment	2	3.0	3.6	16.7
838	Herringmarch08	45	sintograv30	60.6427214	-146.3761388	Mouthofbay	2	gravinamouth	2	3	2008	4661	3	-125	2	Se	1	2	4704	3	25749	3	7	8b	Rockandsediment	2	3.0	3.6	10.0
1036	Herringmarch08	45	sintograv31	60.64658653	-146.3924702	Mouthofbay	2	gravinamouth	2	3	2008	4649	3	-100	2	Se	1	2	4889	3	25592	3	24	5	Sediment	3	3.0	3.6	3.3
1234	Herringmarch08	45	sintograv32	60.65074704	-146.4084839	Mouthofbay	2	gravinamouth	2	3	2008	3908	3	-79	3	Se	1	2	4155	3	25510	3	24	5	Sediment	3	3.0	3.6	13.3
1622	Herringmarch08	45	sintograv33	60.65830596	-146.4194286	Mouthofbay	2	gravinamouth	2	3	2008	2952	3	-51	3	Se	1	1	3203	3	25932	3	24	5	Sediment	3	3.0	3.6	26.7
1566	Herringmarch08	45	sintograv4	60.6217601	-145.9156257	Mouthofbay	2	simpson	2	3	2008	1054	2	-54	3	Sp	2	3	1328	2	44403	3	13	5	Rockandsediment	2	3.0	3.6	66.7
1146	Herringmarch08	45	sintograv5	60.61976836	-145.9332522	Mouthofbay	2	simpson	2	3	2008	605	1	-87	3	Sp	2	5	1065	2	43433	3	3	8a	Rock	1	3.0	3.6	23.3
1266	Herringmarch08	45	sintograv6	60.61777318	-145.9514122	Mouthofbay	2	simpson	2	3	2008	447	1	-76	3	Sp	2	3	474	1	42437	3	3	8a	Rock	1	3.0	3.6	6.7
1892	Herringmarch08	45	sintograv7	60.61640373	-145.9687887	Mouthofbay	2	simpson	2	3	2008	475	1	-36	4	Sp	2	1	596	1	41511	3	3	8a	Rock	1	3.0	3.6	13.3
1828	Herringmarch08	45	sintograv8	60.61470633	-145.9876563	Mouthofbay	2	sheep	2	3	2008	502	1	-40	4	Sp	2	0	832	1	40498	3	4	8a	Rock	1	3.0	3.6	10.0
1771	Herringmarch08	45	sintograv9	60.61223296	-146.004884	Mouthofbay	2	sheep	2	3	2008	462	1	-43	4	Sp	2	0	426	1	39529	3	24	5	Sediment	3	3.0	3.6	60.0
298	Herringmarch08	46	tatiteagle1	60.92747198	-146.7798894	Openwater	1	valdezarm	2	3	2008	2094	3	-295	1	Sp	2	4	2479	2	53063	3	8	8d	Rockandsediment	2	2.8	3.6	0.0
288	Herringmarch08	46	tatiteagle10	60.923748	-146.9458549	Openwater	1	valdezarm	2	3	2008	1369	2	-302	1	Sp	2	4	4884	3	54609	3	3	1a	Rock	1	2.7	3.6	0.0
420	Herringmarch08	46	tatiteagle11	60.92313857	-146.9640576	Openwater	1	valdezarm	2	3	2008	890	1	-243	1	Se	1	9	4187	3	54846	3	7	2a	Rockandsediment	2	2.7	3.6	0.0
826	Herringmarch08	46	tatiteagle12	60.92242484	-146.9827399	Openwater	1	valdezarm	2	3	2008	889	1	-127	2	Se	1	10	3622	3	55097	3	7	2a	Rockandsediment	2	2.7	3.6	6.7
209	Herringmarch08	46	tatiteagle13	60.92171173	-147.0010601	Openwater	1	valdezarm	2	3	2008	1614	2	-340	1	Sp	2	3	3282	3	55360	3	14	5	Rockandsediment	2	2.7	3.6	3.3
234	Herringmarch08	46	tatiteagle14	60.921931	-147.0196615	Openwater	1	valdezarm	2	3	2008	1911	2	-329	1	Sp	2	1	3116	3	55742	3	3	1a	Rock	1	2.7	3.6	0.0
251	Herringmarch08	46	tatiteagle15	60.92248921	-147.0378276	Openwater	1	valdezarm	2	3	2008	2074	3	-318	1	Sp	2	3	3215	3	56166	3	3	1a	Rock	1	2.7	3.6	0.0
263	Herringmarch08	46	tatiteagle16	60.92305734	-147.0562495	Openwater	1	valdezarm	2	3	2008	2137	3	-314	1	Sp	2	1	3514	3	56610	3	11	5	Rockandsediment	2	2.7	3.6	0.0
301	Herringmarch08	46	tatiteagle17	60.92369347	-147.0744053	Openwater	1	valdezarm	2	3	2008	2440	3	-293	1	Sp	2	1	3349	3	57070	3	6	6b	Rockandsediment	2	2.7	3.6	0.0
317	Herringmarch08	46	tatiteagle18	60.92426007	-147.0931624	Openwater	1	valdezarm	2	3	2008	1834	2	-288	1	Sp	2	1	2847	2	57550	3	24	5	Sediment	3	2.7	3.6	0.0
447	Herringmarch08	46	tatiteagle19	60.92438405	-147.111739	Passage	4	glacierislandpassage	2	3	2008	1407	2	-230	1	Sp	2	6	2177	2	57995	3	24	5	Sediment	3	2.7	3.6	0.0
200	Herringmarch08	46	tatiteagle2	60.92709933	-146.7984074	Openwater	1	valdezarm	2	3	2008	2892	3	-349	1	Sp	2	4	3075	3	53166	3	11	5	Rockandsediment	2	2.8	3.6	0.0
440	Herringmarch08	46	tatiteagle20	60.92411592	-147.1300796	Passage	4	glacierislandpassage	2	3	2008	1113	2	-234	1	Sp	2	5	1700	2	58410	3	3	8a	Rock	1	2.7	3.6	0.0
437	Herringmarch08	46	tatiteagle21	60.92236544	-147.1482403	Passage	4	glacierislandpassage	2	3	2008	1110	2	-236	1	Sp	2	4	1560	2	58689	3	3	8b	Rock	1	2.7	3.6	0.0
1132	Herringmarch08	46	tatiteagle22	60.92120436	-147.1568154	Passage	4	glacierislandpassage	2	3	2008	978	1	-88	3	P	3	10	1398	2	58793	3	24	5	Sediment	3	2.7	3.6	0.0
421	Herringmarch08	46	tatiteagle23	60.91920598	-147.1843645	Passage	4	glacierislandpassage	2	3	2008	1078	2	-243	1	P	3	8	1418	2	59321	3	24	5	Sediment	3	2.7	3.6	3.3
476	Herringmarch08	46	tatiteagle24	60.91594528	-147.2010991	Passage	4	glacierislandpassage	2	3	2008	846	1	-214	1	P	3	11	1041	2	59463	3	3	8b	Rock	1	3.0	3.6	0.0
649	Herringmarch08	46	tatiteagle25	60.91479025	-147.2187939	Passage	4	glacierislandpassage	2	3	2008	526	1	-161	1	P	3	7	1133	2	59847	3	24	5	Sediment	3	3.0	3.6	0.0
1464	Herringmarch08	46	tatiteagle26	60.91230122	-147.2362585	Passage	4	glacierislandpassage	2	3	2008	693	1	-62	3	P	3	8	907	1	59722	3	24	5	Sediment	3	1.9	3.6	0.0
1783	Herringmarch08	46	tatiteagle27	60.90772161	-147.2520901	Passage	4	glacierislandpassage	2	3	2008	617	1	-42	4	P	3	3	993	1	59328	3	13	5	Rockandsediment	2	1.9	3.6	0.0
1517	Herringmarch08	46	tatiteagle28	60.90339649	-147.2679306	Passage	4	glacierislandpassage	2	3	2008	765	1	-58	3	P	3	1	1121	2	58977	3	13	5	Rockandsediment	2	1.9	3.6	26.7
1301	Herringmarch08	46	tatiteagle29	60.89801348	-147.2829503	Passage	4	glacierislandpassage	2	3	2008	702	1	-74	3	P	3	3	1290	2	58517	3	24	5	Sediment	3	1.9	3.6	6.7
222	Herringmarch08	46	tatiteagle3	60.92689645	-146.8168063	Openwater	1	valdezarm	2	3	2008	3173	3	-333	1	P	1	0	3229	3	53305	3	7	6b	Rockandsediment	2	2.8	3.6	0.0
1326	Herringmarch08	46	tatiteagle30	60.89252083	-147.2969348	Passage	4	glacierislandpassage	2	3	2008	375	1	-72	3	P	3	3	667	1	58049	3	24	5	Sediment	3	1.9	3.6	0.0
1487	Herringmarch08	46	tatiteagle31	60.88694496	-147.3090038	Passage	4	glacierislandpassage	2	3	2008	676	1	-61	3	Sp	2	3	660	1	57564	3	0	na	Rockandsediment	2	1.9	3.6	6.7
1878	Herringmarch08	46	tatiteagle32	60.88226257	-147.3248107	Passage	4	glacierislandpassage	2	3	2008	336	1	-37	4	Sp	2	4	1134	2	57229	3	8	8b	Rockandsediment	2	1.9	3.6	43.3
1831	Herringmarch08	46	tatiteagle33	60.87515072	-147.3368914	Passage	4	glacierislandpassage	2	3	2008	757	1	-40	4	Sp	2	4	1849	2	56601	3	8	8b	Rockandsediment	2	1.9	3.6	10.0
977	Herringmarch08	46	tatiteagle34	60.86837648	-147.3397151	Passage	4	glacierislandpassage	2	3	2008	1292	2	-107	2	Sp	2	2	2146	2	55902	3	8	8b	Rockandsediment	2	1.9	3.6	0.0
964	Herringmarch08	46	tatiteagle35	60.86472729	-147.3558424	Passage	4	glacierislandpassage	2	3	2008	1312	2	-109	2	Se	1	1	1984	2	55719	3	3	1a	Rock	1	1.9	3.6	3.3
922	Herringmarch08	46	tatiteagle36	60.86215354	-147.3736057	Openwater	1	southofunakwik	2	3	2008	1174	2	-113	2	Se	1	3	2133	2	55692	3	3	1a	Rock	1	1.9	3.6	0.0
949	Herringmarch08	46	tatiteagle37	60.85968992	-147.3910793	Openwater	1	southofunakwik	2	3	2008	1354	2	-110	2	Se	1	1	1740	2	55690	3	4	8a	Rock	1	1.9	3.6	0.0
1105	Herringmarch08	46	tatiteagle38	60.85733124	-147.4091698	Openwater	1	southofunakwik	2	3	2008	1050	2	-91	3	Se	1	4	1462	2	55728	3	4	8a	Rock	1	1.9	3.6	0.0
1899	Herringmarch08	46	tatiteagle39	60.85505381	-147.4271416	Openwater	1	southofunakwik	2	3	2008	730	1	-35	4	Se	1	2	1746	2	55791	3	11	5	Rockandsediment	2	1.9	3.6	3.3
168	Herringmarch08	46	tatiteagle4	60.92676305	-146.8352228	Openwater	1	valdezarm	2	3	2008	3611	3	-367	1	Sp	1	1	3650	3	53471	3	6	6b	Rockandsediment	2	2.7	3.6	3.3
1251	Herringmarch08	46	tatiteagle40	60.85267844	-147.444649	Openwater	1	southofunakwik	2	3	2008	584	1	-77	3	Se	1	0	1483	2	55853	3	4	8a	Rock	1	1.9	3.6	10.0
1999	Herringmarch08	46	tatiteagle41	60.85035108	-147.4621575	Openwater	1	southofunakwik	2	3	2008	440	1	-28	4	Se	1	1	1153	2	55939	3	2	5	Rock	1	1.9	3.6	3.3
1164	Herringmarch08	46	tatiteagle42	60.84784769	-147.479784	Openwater	1	southofunakwik	2	3	2008	1061	2	-85	3	Se	1	4	1570	2	56026	3	0	na	Rockandsediment	2	1.9	3.6	6.7
157	Herringmarch08	46	tatiteagle43	60.84539941	-147.4979393	Openwater	1	southofunakwik	2	3	2008	2015	3	-369	1	Se	1	16	2381	2	56147	3	0	na	Rockandsediment	2	1.9	3.6	0.0
91	Herringmarch08	46	tatiteagle44	60.84334238	-147.5158604	Openwater	1	southofunakwik	2	3	2008	2828	3	-422	1	Se	1	1	3276	3	56322	3	0	na	Rockandsediment	2	2.3	3.6	0.0
93	Herringmarch08	46	tatiteagle45	60.8413698	-147.5339282	Openwater	1	southofunakwik	2	3	2008	2594	3	-419	1	Se	1	0	3060	3	56527	3	7	2a	Rockandsediment	2	2.3	3.6	0.0
142	Herringmarch08	46	tatiteagle46	60.8394414	-147.5518107	Openwater	1	southofunakwik	2	3	2008	2491	3	-378	1	Se	1	6	3125	3	56748	3	0	na	Rockandsediment	2	2.3	3.6	0.0
1335	Herringmarch08	46	tatiteagle47	60.83761098	-147.5698046	Openwater	1	southofunakwik	2	3	2008	2069	3	-71	3	Sp	2	11	3068	3	56999	3	7	2a	Rockandsediment	2	2.3	3.6	0.0
360	Herringmarch08	46	tatiteagle48	60.83571995	-147.5873815	Openwater	1	southofunakwik	2	3	2008	1669	2	-271	1	Se	1	1	2359	2	57251	3	3	1a	Rock	1	2.3	3.6	0.0
275	Herringmarch08	46	tatiteagle49	60.83362444	-147.6055646	Openwater	1	southofunakwik	2	3	2008	1184	2	-308	1	Sp	2	4	1732	2	57514	3	7	2a	Rockandsediment	2	2.5	3.6	0.0
183	Herringmarch08	46	tatiteagle5	60.92656131	-146.8536849	Openwater	1	valdezarm	2	3	2008	3911	3	-363	1	Sp	1	3	4050	3	53648	3	6	6b	Rockandsediment	2	2.7	3.6	0.0
228	Herringmarch08	46	tatiteagle50	60.83142491	-147.6236356	Openwater	1	eaglek	2	3	2008	718	1	-331	1	Sp	2	16	1566	2	57780	3	1	2a	Rock	1	2.5	3.6	3.3
252	Herringmarch08	46	tatiteagle51	60.83001762	-147.6417541	Mouthofbay	2	eaglek	2	3	2008	880	1	-318	1	Sp	2	9	1525	2	58141	3	6	2a	Rockandsediment	2	2.5	3.6	0.0
370	Herringmarch08	46	tatiteagle52	60.83064974	-147.6602028	Mouthofbay	2	eaglek	2	3	2008	763	1	-266	1	Sp	2	12	1167	2	58720	3	0	na	Rockandsediment	2	2.5	3.6	0.0
1267	Herringmarch08	46	tatiteagle53	60.83285374	-147.6778543	Mouthofbay	2	eaglek	2	3	2008	412	1	-76	3	Sp	2	7	579	1	59435	3	3	8a	Rock	1	2.5	3.6	0.0
950	Herringmarch08	46	tatiteagle54	60.8376648	-147.6947398	Mouthofbay	2	eaglek	2	3	2008	719	1	-110	2	Sp	2	3	922	1	60380	3	3	8a	Rock	1	2.5	3.6	0.0
174	Herringmarch08	46	tatiteagle6	60.92623336	-146.8720976	Openwater	1	valdezarm	2	3	2008	3308	3	-366	1	Sp	1	1	4622	3	53829	3	7	2a	Rockandsediment	2	2.7	3.6	0.0
