Site	Latitude	Longitude	Ecosystem	Temp	Flux
Sikanevafen	61.5	24.12	Wetland	-1.542045915	-1.595657476
Sikanevafen	61.5	24.12	Wetland	-1.495630446	-2.378570138
Sikanevafen	61.5	24.12	Wetland	-1.436935928	-2.810316777
Sikanevafen	61.5	24.12	Wetland	-1.454541834	-2.107573909
Sikanevafen	61.5	24.12	Wetland	-1.401768771	-2.107573909
Sikanevafen	61.5	24.12	Wetland	-1.401768771	-1.847205549
Sikanevafen	61.5	24.12	Wetland	-1.366512393	-1.769349165
Sikanevafen	61.5	24.12	Wetland	-1.381232464	-2.150786207
Sikanevafen	61.5	24.12	Wetland	-1.357744787	-2.357330402
Sikanevafen	61.5	24.12	Wetland	-1.346010906	-2.150786207
Sikanevafen	61.5	24.12	Wetland	-1.334283656	-2.032686666
Sikanevafen	61.5	24.12	Wetland	-1.357744787	-1.978486209
Sikanevafen	61.5	24.12	Wetland	-1.334283656	-1.939680634
Sikanevafen	61.5	24.12	Wetland	-1.299586099	-1.821257025
Sikanevafen	61.5	24.12	Wetland	-1.319893435	-1.676518179
Sikanevafen	61.5	24.12	Wetland	-1.343338291	-1.676518179
Sikanevafen	61.5	24.12	Wetland	-1.319893435	-1.46622277
Sikanevafen	61.5	24.12	Wetland	-1.32864506	-1.565852611
Sikanevafen	61.5	24.12	Wetland	-1.305216798	-1.49834232
Sikanevafen	61.5	24.12	Wetland	-1.293512587	-1.628065796
Sikanevafen	61.5	24.12	Wetland	-1.258439565	-1.46622277
Sikanevafen	61.5	24.12	Wetland	-1.105378479	-1.665059261
Sikanevafen	61.5	24.12	Wetland	-1.088213375	-1.456927029
Sikanevafen	61.5	24.12	Wetland	-1.099801922	-1.312688044
Sikanevafen	61.5	24.12	Wetland	-1.056854293	-1.374969922
Sikanevafen	61.5	24.12	Wetland	-1.010635454	-1.513290281
Sikanevafen	61.5	24.12	Wetland	-0.950530901	-1.418527897
Sikanevafen	61.5	24.12	Wetland	-1.059050806	-1.272827694
Sikanevafen	61.5	24.12	Wetland	-1.093493424	-1.247110322
Sikanevafen	61.5	24.12	Wetland	-1.093493424	-1.150384787
Sikanevafen	61.5	24.12	Wetland	-1.070329923	-1.105318278
Sikanevafen	61.5	24.12	Wetland	-1.058757924	-1.150384787
Sikanevafen	61.5	24.12	Wetland	-1.035633404	-1.122490417
Sikanevafen	61.5	24.12	Wetland	-1.044119137	-1.079612463
Sikanevafen	61.5	24.12	Wetland	-1.021449555	-1.174776241
Sikanevafen	61.5	24.12	Wetland	-0.998366868	-1.174776241
Sikanevafen	61.5	24.12	Wetland	-0.879420587	-1.411021891
Sikanevafen	61.5	24.12	Wetland	-0.845044516	-1.360000557
Sikanevafen	61.5	24.12	Wetland	-0.89089209	-1.318868533
Sikanevafen	61.5	24.12	Wetland	-0.856496805	-1.291955594
Sikanevafen	61.5	24.12	Wetland	-0.856496805	-1.191556066
Sikanevafen	61.5	24.12	Wetland	-0.887987306	-1.240209777
Sikanevafen	61.5	24.12	Wetland	-0.944996116	-1.09485741
Sikanevafen	61.5	24.12	Wetland	-0.927818648	-0.954535449
Sikanevafen	61.5	24.12	Wetland	-0.893797285	-0.987813476
Sikanevafen	61.5	24.12	Wetland	-0.870857443	-1.007598294
Sikanevafen	61.5	24.12	Wetland	-0.836495711	-1.007598294
Sikanevafen	61.5	24.12	Wetland	-0.836495711	-0.968412515
Sikanevafen	61.5	24.12	Wetland	-0.89336148	-0.877877513
Sikanevafen	61.5	24.12	Wetland	-0.850552414	-0.877877513
Sikanevafen	61.5	24.12	Wetland	-0.839103443	-0.895178287
Sikanevafen	61.5	24.12	Wetland	-0.810725988	-1.013062788
Sikanevafen	61.5	24.12	Wetland	-0.799299241	-1.074743904
Sikanevafen	61.5	24.12	Wetland	-0.7232355	-1.123509785
Sikanevafen	61.5	24.12	Wetland	-0.774298362	-1.0226981
Sikanevafen	61.5	24.12	Wetland	-0.762891924	-0.954535449
Sikanevafen	61.5	24.12	Wetland	-0.762891924	-0.881473921
Sikanevafen	61.5	24.12	Wetland	-0.774298362	-0.899244986
Sikanevafen	61.5	24.12	Wetland	-0.782821243	-0.94467893
Sikanevafen	61.5	24.12	Wetland	-0.748606751	-0.926089464
Sikanevafen	61.5	24.12	Wetland	-0.686244187	-0.926089464
Sikanevafen	61.5	24.12	Wetland	-0.601718425	-0.822027405
Sikanevafen	61.5	24.12	Wetland	-0.751203313	-0.793762228
Sikanevafen	61.5	24.12	Wetland	-0.731304756	-0.746492419
Sikanevafen	61.5	24.12	Wetland	-0.793805102	-0.701690945
Sikanevafen	61.5	24.12	Wetland	-0.759572256	-0.65849051
Sikanevafen	61.5	24.12	Wetland	-0.736782138	-0.647975836
Sikanevafen	61.5	24.12	Wetland	-0.736782138	-0.57790589
Sikanevafen	61.5	24.12	Wetland	-0.765057214	-0.558879998
Sikanevafen	61.5	24.12	Wetland	-0.737214625	-0.431893608
Sikanevafen	61.5	24.12	Wetland	-0.661381095	-0.396520548
Sikanevafen	61.5	24.12	Wetland	-0.678192704	-0.313770146
Sikanevafen	61.5	24.12	Wetland	-0.579532918	-0.412671974
Sikanevafen	61.5	24.12	Wetland	-0.641282822	-0.601225333
Sikanevafen	61.5	24.12	Wetland	-0.55994389	-0.628515084
Sikanevafen	61.5	24.12	Wetland	-0.526100748	-0.64892716
Sikanevafen	61.5	24.12	Wetland	-0.570808469	-0.569665703
Sikanevafen	61.5	24.12	Wetland	-0.559515144	-0.531708299
Sikanevafen	61.5	24.12	Wetland	-0.475654874	-0.418954191
Sikanevafen	61.5	24.12	Wetland	-0.464414249	-0.499774446
Sikanevafen	61.5	24.12	Wetland	-0.45900958	-0.567323781
Sikanevafen	61.5	24.12	Wetland	-0.470247215	-0.664594947
Sikanevafen	61.5	24.12	Wetland	-0.428173614	-0.650514714
Sikanevafen	61.5	24.12	Wetland	-0.428173614	-0.678876267
Sikanevafen	61.5	24.12	Wetland	-0.397384432	-0.704034827
Sikanevafen	61.5	24.12	Wetland	-0.397384432	-0.849950428
Sikanevafen	61.5	24.12	Wetland	-0.319556178	-0.837614111
Sikanevafen	61.5	24.12	Wetland	-0.256100351	-0.837614111
Sikanevafen	61.5	24.12	Wetland	-0.1767092	-0.742303931
Sikanevafen	61.5	24.12	Wetland	-0.096791232	-0.813388854
Sikanevafen	61.5	24.12	Wetland	-0.085759212	-0.719916221
Sikanevafen	61.5	24.12	Wetland	-0.052699404	-0.731219647
Sikanevafen	61.5	24.12	Wetland	-0.074314649	-0.658810869
Sikanevafen	61.5	24.12	Wetland	-0.077244954	-0.600922898
Sikanevafen	61.5	24.12	Wetland	-0.336511401	-0.665884853
Sikanevafen	61.5	24.12	Wetland	-0.283714416	-0.665884853
Sikanevafen	61.5	24.12	Wetland	-0.264267931	-0.581458292
Sikanevafen	61.5	24.12	Wetland	-0.217419639	-0.503607967
Sikanevafen	61.5	24.12	Wetland	-0.261873643	-0.479752132
Sikanevafen	61.5	24.12	Wetland	-0.160167751	-0.527203787
Sikanevafen	61.5	24.12	Wetland	-0.182319551	-0.490796016
Sikanevafen	61.5	24.12	Wetland	-0.17124061	-0.467240323
Sikanevafen	61.5	24.12	Wetland	-0.188071782	-0.438812277
Sikanevafen	61.5	24.12	Wetland	-0.210254263	-0.408422499
Sikanevafen	61.5	24.12	Wetland	-0.210254263	-0.376027028
Sikanevafen	61.5	24.12	Wetland	-0.169277888	-0.335330615
Sikanevafen	61.5	24.12	Wetland	-0.111463409	-0.436244222
Sikanevafen	61.5	24.12	Wetland	-0.536233507	-0.289116276
Sikanevafen	61.5	24.12	Wetland	-0.536233507	-0.219223507
Sikanevafen	61.5	24.12	Wetland	-0.617047685	-0.093125744
Sikanevafen	61.5	24.12	Wetland	-0.537518301	0.02903552
SK	58.566104	11.926689	Aquatic	-0.791058585	-0.518640445
SK	58.566104	11.926689	Aquatic	-0.575384763	-0.079143541
SK	58.566104	11.926689	Aquatic	-0.333684544	-0.311163263
SK	58.566104	11.926689	Aquatic	-0.09483575	-0.464063931
SK	58.566104	11.926689	Aquatic	0.155010747	0.195687591
SK	58.566104	11.926689	Aquatic	0.196350603	0.674071919
SK	58.566104	11.926689	Aquatic	0.401774834	-0.41399776
SK	58.566104	11.926689	Aquatic	0.42900527	-0.017315277
SK	58.566104	11.926689	Aquatic	0.564599828	0.407928332
SK	58.566104	11.926689	Aquatic	0.766265081	0.467625341
SK	58.566104	11.926689	Aquatic	1.202777577	0.906252205
SK	58.566104	11.926689	Aquatic	1.3720924	1.897961631
ST	58.62085	11.882744	Aquatic	-1.009028437	-1.628143829
ST	58.62085	11.882744	Aquatic	-0.249061983	-0.165586039
ST	58.62085	11.882744	Aquatic	-0.178812899	-0.93442834
ST	58.62085	11.882744	Aquatic	-0.178812899	-0.633571055
ST	58.62085	11.882744	Aquatic	-0.039044971	-0.605134395
ST	58.62085	11.882744	Aquatic	0.113585272	-0.636712328
ST	58.62085	11.882744	Aquatic	0.3198591	1.550664494
ST	58.62085	11.882744	Aquatic	0.347201826	2.237647278
ST	58.62085	11.882744	Aquatic	0.42900527	-0.068758909
ST	58.62085	11.882744	Aquatic	0.564599828	0.079525527
ST	58.62085	11.882744	Aquatic	0.766265081	2.002323337
SuphanBuri	15.1	98.4	RicePaddy	1.993999346	-0.826389104
SuphanBuri	15.1	98.4	RicePaddy	2.033632232	1.676433691
SuphanBuri	15.1	98.4	RicePaddy	2.307539292	2.194788284
SuphanBuri	15.1	98.4	RicePaddy	2.060800848	1.200203121
SuphanBuri	15.1	98.4	RicePaddy	2.380139178	1.967493551
SuphanBuri	15.1	98.4	RicePaddy	1.757765878	2.286067444
SuphanBuri	15.1	98.4	RicePaddy	1.328212294	2.376647657
SV	59.12157	12.254477	Aquatic	-1.023642295	-0.630656082
SV	59.12157	12.254477	Aquatic	-0.747741304	-0.566364675
SV	59.12157	12.254477	Aquatic	-0.475512549	-0.380248715
SV	59.12157	12.254477	Aquatic	-0.263141172	-0.651448211
SV	59.12157	12.254477	Aquatic	-0.080873541	0.758673584
SV	59.12157	12.254477	Aquatic	0.113585272	0.386109119
SV	59.12157	12.254477	Aquatic	0.210111574	0.710228659
SV	59.12157	12.254477	Aquatic	0.415394716	0.098392884
SV	59.12157	12.254477	Aquatic	0.524018744	0.397160278
SV	59.12157	12.254477	Aquatic	0.645513203	-0.025451773
SV	59.12157	12.254477	Aquatic	1.281106197	0.159793391
Sweedish_IBP_Tundra	68.21	19.25	Wetland	-1.813308802	-0.913630415
Sweedish_IBP_Tundra	68.21	19.05	Wetland	-0.994424946	-0.598474087
Sweedish_IBP_Tundra	68.21	19.05	Wetland	-1.126230542	-1.684965015
Sweedish_IBP_Tundra	68.21	19.05	Wetland	-0.376128879	0.333946027
Sweedish_IBP_Tundra	68.21	19.05	Wetland	-0.136780571	-0.451316443
Sweedish_IBP_Tundra	68.21	19.05	Wetland	-0.877968955	-0.602547412
TexasPaddy1994	29.57	-94.3	RicePaddy	1.03936642	-1.264156843
TexasPaddy1994	29.57	-94.3	RicePaddy	1.126234009	-1.564990205
TexasPaddy1994	29.57	-94.3	RicePaddy	1.11073147	-0.78716201
TexasPaddy1994	29.57	-94.3	RicePaddy	1.098373175	-0.94859893
TexasPaddy1994	29.57	-94.3	RicePaddy	1.027490873	1.10505839
TexasPaddy1994	29.57	-94.3	RicePaddy	1.190477487	1.264956177
TexasPaddy1994	29.57	-94.3	RicePaddy	1.10166072	1.912712039
TexasPaddy1994	29.57	-94.3	RicePaddy	1.080084332	1.891637775
TexasPaddy1994	29.57	-94.3	RicePaddy	1.195974232	2.043001184
TexasPaddy1994	29.57	-94.3	RicePaddy	1.186943046	2.146649468
TexasPaddy1994	29.57	-94.3	RicePaddy	1.279412415	2.319265185
TexasPaddy1994	29.57	-94.3	RicePaddy	1.057034441	2.462902909
TexasPaddy1994	29.57	-94.3	RicePaddy	1.228660891	2.678669411
TexasPaddy1994	29.57	-94.3	RicePaddy	1.274851501	2.509099313
TexasPaddy1994	29.57	-94.3	RicePaddy	1.155759847	2.547958523
TexasPaddy1994	29.57	-94.3	RicePaddy	1.039630239	2.321918281
TexasPaddy1994	29.57	-94.3	RicePaddy	0.941243334	1.89645229
TexasPaddy1995	29.57	-94.3	RicePaddy	1.361975027	-1.279651122
TexasPaddy1995	29.57	-94.3	RicePaddy	1.437726922	-0.861582459
TexasPaddy1995	29.57	-94.3	RicePaddy	1.66334576	0.427013844
TexasPaddy1995	29.57	-94.3	RicePaddy	1.492446218	0.700714613
TexasPaddy1995	29.57	-94.3	RicePaddy	1.098504688	1.712030152
TexasPaddy1995	29.57	-94.3	RicePaddy	1.425316137	1.350705309
TexasPaddy1995	29.57	-94.3	RicePaddy	1.835146744	1.510798835
TexasPaddy1995	29.57	-94.3	RicePaddy	2.186124557	2.22493992
TexasPaddy1995	29.57	-94.3	RicePaddy	1.766407414	2.187625657
TexasPaddy1995	29.57	-94.3	RicePaddy	1.452325262	2.154781881
TexasPaddy1995	29.57	-94.3	RicePaddy	1.355486754	2.319971436
TexasPaddy1995	29.57	-94.3	RicePaddy	1.273548186	2.329115332
TexasPaddy1995	29.57	-94.3	RicePaddy	1.334319908	2.422916181
Tibetanplateau-Carrex-site	33.56	102.52	Wetland	-0.056086581	-0.347195496
Tibetanplateau-Carrex-site	33.56	102.52	Wetland	0.521513521	0.858868245
Tibetanplateau-Carrex-site	33.56	102.52	Wetland	0.33953598	0.46191173
Tibetanplateau-Carrex-site	33.56	102.52	Wetland	0.981901068	0.846491821
Tibetanplateau-Carrex-site	33.56	102.52	Wetland	-0.029464541	1.306726074
Tibetanplateau-Carrex-site	33.56	102.52	Wetland	-2.455338194	-2.459389172
Tibetanplateau-Carrex-site	33.56	102.52	Wetland	-2.01135472	-2.86252034
Tibetanplateau-Carrex-site	33.56	102.52	Wetland	-1.662774437	-2.773375537
Tibetanplateau-Carrex-site	33.56	102.52	Wetland	-0.514076431	-0.647073902
Tibetanplateau-DryHummock-site	33.56	102.52	Wetland	-0.650769611	-0.663389267
Tibetanplateau-DryHummock-site	33.56	102.52	Wetland	0.12951661	-0.1447341
Tibetanplateau-DryHummock-site	33.56	102.52	Wetland	0.391703741	0.58757288
Tibetanplateau-DryHummock-site	33.56	102.52	Wetland	0.650478582	0.544506318
Tibetanplateau-DryHummock-site	33.56	102.52	Wetland	-0.760784594	0.139119766
Tibetanplateau-DryHummock-site	33.56	102.52	Wetland	-1.038452328	-1.358638303
Tibetanplateau-DryHummock-site	33.56	102.52	Wetland	-1.462084106	-1.264473279
Tibetanplateau-DryHummock-site	33.56	102.52	Wetland	-1.178701942	-1.224182665
Tibetanplateau-Eleocharisvalleculosa-site	33.56	102.52	Wetland	-0.109436614	-0.136800432
Tibetanplateau-Eleocharisvalleculosa-site	33.56	102.52	Wetland	0.234802498	1.086631935
Tibetanplateau-Eleocharisvalleculosa-site	33.56	102.52	Wetland	0.727463618	0.751068806
Tibetanplateau-Eleocharisvalleculosa-site	33.56	102.52	Wetland	0.905920598	1.018825933
Tibetanplateau-Eleocharisvalleculosa-site	33.56	102.52	Wetland	-0.082743915	0.822733302
Tibetanplateau-Eleocharisvalleculosa-site	33.56	102.52	Wetland	-2.635560781	-1.904652035
Tibetanplateau-Eleocharisvalleculosa-site	33.56	102.52	Wetland	-1.836340474	-2.305455212
Tibetanplateau-Eleocharisvalleculosa-site	33.56	102.52	Wetland	-1.433570122	-2.216507332
Tibetanplateau-Eleocharisvalleculosa-site	33.56	102.52	Wetland	0.33953598	-0.729596949
TuZu-1988	23.689019	102.418671	RicePaddy	0.364886231	0.273456371
TuZu-1988	23.689019	102.418671	RicePaddy	0.632656628	0.734363603
TuZu-1988	23.689019	102.418671	RicePaddy	0.768792958	0.641988477
TuZu-1988	23.689019	102.418671	RicePaddy	0.901324765	1.139718157
TuZu-1988	23.689019	102.418671	RicePaddy	1.036582911	0.884876809
TuZu-1988	23.689019	102.418671	RicePaddy	1.164255006	0.977992263
TuZu-1988	23.689019	102.418671	RicePaddy	1.296382646	0.983216141
TuZu-1988	23.689019	102.418671	RicePaddy	1.421927645	1.145620717
TuZu-1988	23.689019	102.418671	RicePaddy	1.556145911	1.308982884
TuZu-1988	23.689019	102.418671	RicePaddy	1.680582381	1.35187097
TuZu-1988	23.689019	102.418671	RicePaddy	1.80902439	1.386849349
TuZu-1989	23.689019	102.418671	RicePaddy	0.365923592	0.09698367
TuZu-1989	23.689019	102.418671	RicePaddy	0.502504135	0.6164636
TuZu-1989	23.689019	102.418671	RicePaddy	0.77094608	0.070979969
TuZu-1989	23.689019	102.418671	RicePaddy	0.628710472	0.75745846
TuZu-1989	23.689019	102.418671	RicePaddy	0.907952516	1.151894992
TuZu-1989	23.689019	102.418671	RicePaddy	1.042083587	1.096061852
TuZu-1989	23.689019	102.418671	RicePaddy	1.174803252	1.158763304
TuZu-1989	23.689019	102.418671	RicePaddy	1.292346559	1.137298307
TuZu-1989	23.689019	102.418671	RicePaddy	1.426092044	1.598966814
TuZu-1989	23.689019	102.418671	RicePaddy	1.556569785	1.585248801
TuZu-1989	23.689019	102.418671	RicePaddy	1.682930474	1.284320955
TuZu-1989	23.689019	102.418671	RicePaddy	1.817376773	1.034596242
TuZu-1989	23.689019	102.418671	RicePaddy	1.937531006	1.628429049
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	0.42873315	-0.109821492
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	0.557436548	-0.109821492
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	0.557436548	-0.109821492
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	0.234170483	-0.109821492
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	0.163561328	-0.109821492
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	0.382964059	-0.109821492
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	0.623833929	0.627777451
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	0.467880046	0.627777451
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	0.208185609	0.954105239
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	0.874711549	2.239386917
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.431522524	2.289106306
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.505715537	2.211897556
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.479425706	2.639050704
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.347438282	3.125285528
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.668454517	3.093017334
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.829195702	3.274953905
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.120261104	3.444877008
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.94912497	3.595121433
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.434559925	3.36263891
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.442654339	3.872193885
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.437749048	3.546135555
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.037265304	3.810350042
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.050038196	3.58923329
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.679561382	3.715107489
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.60552242	3.583027347
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.928349034	3.739600508
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.945600947	3.817537854
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.603472393	3.833303696
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.846031102	3.727428985
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.742888244	3.569925479
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.616537584	3.563598164
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.034008099	3.577920953
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.396494173	3.637005206
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.198797906	3.884828292
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.067680752	3.884828292
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.174188967	3.733533265
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.397108746	3.83813887
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.426462035	3.889212891
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.203765538	3.928433604
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.459445298	4.002169483
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.517790781	4.002169483
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.517790781	4.037453282
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.37214098	4.177675908
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.34270308	4.116182447
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.456259842	4.173137914
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.614268447	4.267934674
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.626657663	4.371767632
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.630299995	4.291617765
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.426462035	4.425706261
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.338388239	4.694292693
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.460057824	4.685311437
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.560487188	4.703194004
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.647530775	4.631943571
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.55183375	4.803084031
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.174188967	4.534460136
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.160876911	4.580170175
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.203144655	4.296620555
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.050038196	4.238695364
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.266246481	4.273198967
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.266246481	4.486560188
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.283194845	4.542514163
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.283194845	4.744425773
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.283194845	4.563538213
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.283194845	4.59117527
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.236643287	4.674160311
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	2.236643287	4.705775364
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.530426282	3.8533698
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.322882807	3.157411503
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.516659089	3.157411503
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.616537584	2.620701565
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.704050416	2.620701565
Vercelli-unfertilized	45.339236	8.437328	RicePaddy	1.638549039	2.672661304
WesternPeatland	54.95	-112.47	Wetland	-1.994639262	-1.019336553
WesternPeatland	54.95	-112.47	Wetland	-1.95057369	-1.064186286
WesternPeatland	54.95	-112.47	Wetland	-1.869112086	-0.882623995
WesternPeatland	54.95	-112.47	Wetland	-1.63774763	-1.13748817
WesternPeatland	54.95	-112.47	Wetland	-1.604194586	-1.05183463
WesternPeatland	54.95	-112.47	Wetland	-1.555090787	-1.36676298
WesternPeatland	54.95	-112.47	Wetland	-1.431865804	-1.141580038
WesternPeatland	54.95	-112.47	Wetland	-1.270863718	-1.110545936
WesternPeatland	54.95	-112.47	Wetland	-1.276634608	-1.019336553
WesternPeatland	54.95	-112.47	Wetland	-1.29395693	-0.875449854
WesternPeatland	54.95	-112.47	Wetland	-1.262728014	-0.861680206
WesternPeatland	54.95	-112.47	Wetland	-1.243363109	-0.875449854
WesternPeatland	54.95	-112.47	Wetland	-1.196872678	-0.875449854
WesternPeatland	54.95	-112.47	Wetland	-1.181251749	-0.943419235
WesternPeatland	54.95	-112.47	Wetland	-1.173445709	-1.094331096
WesternPeatland	54.95	-112.47	Wetland	-1.210440038	-1.20298337
WesternPeatland	54.95	-112.47	Wetland	-1.131373373	-0.932964138
WesternPeatland	54.95	-112.47	Wetland	-1.092613322	-1.02876951
WesternPeatland	54.95	-112.47	Wetland	-1.065641748	-0.929185456
WesternPeatland	54.95	-112.47	Wetland	-1.175507395	-0.783752563
WesternPeatland	54.95	-112.47	Wetland	-1.183314214	-0.701938927
WesternPeatland	54.95	-112.47	Wetland	-1.206309899	-0.642892776
WesternPeatland	54.95	-112.47	Wetland	-1.132842988	-0.722051337
WesternPeatland	54.95	-112.47	Wetland	-1.140633698	-0.746090546
WesternPeatland	54.95	-112.47	Wetland	-1.096133956	-0.770757276
WesternPeatland	54.95	-112.47	Wetland	-1.088360025	-0.698543562
WesternPeatland	54.95	-112.47	Wetland	-1.078683376	-0.559012008
WesternPeatland	54.95	-112.47	Wetland	-1.003916036	-1.076116185
WesternPeatland	54.95	-112.47	Wetland	-0.996176818	-1.010576054
WesternPeatland	54.95	-112.47	Wetland	-0.982749612	-0.83469699
WesternPeatland	54.95	-112.47	Wetland	-1.026566312	-0.761532183
WesternPeatland	54.95	-112.47	Wetland	-0.990191872	-0.722860262
WesternPeatland	54.95	-112.47	Wetland	-0.967289994	-0.656809751
WesternPeatland	54.95	-112.47	Wetland	-0.955921467	-0.564263774
WesternPeatland	54.95	-112.47	Wetland	-0.919380747	-0.58743398
WesternPeatland	54.95	-112.47	Wetland	-0.944267966	-0.648949806
WesternPeatland	54.95	-112.47	Wetland	-0.936551159	-0.723231238
WesternPeatland	54.95	-112.47	Wetland	-0.936551159	-0.778070831
WesternPeatland	54.95	-112.47	Wetland	-0.898155849	-0.816536413
WesternPeatland	54.95	-112.47	Wetland	-0.949656889	-1.113581444
WesternPeatland	54.95	-112.47	Wetland	-0.905567533	-1.153438292
WesternPeatland	54.95	-112.47	Wetland	-0.9284007	-0.97112538
WesternPeatland	54.95	-112.47	Wetland	-0.912981893	-0.97112538
WesternPeatland	54.95	-112.47	Wetland	-0.905276828	-1.050430004
WesternPeatland	54.95	-112.47	Wetland	-0.884211701	-1.050430004
WesternPeatland	54.95	-112.47	Wetland	-0.847943225	-1.050430004
WesternPeatland	54.95	-112.47	Wetland	-0.817237745	-1.01797681
WesternPeatland	54.95	-112.47	Wetland	-0.756830329	-1.289098395
WesternPeatland	54.95	-112.47	Wetland	-0.614324825	-1.105095251
WesternPeatland	54.95	-112.47	Wetland	-0.505422753	-1.01797681
WesternPeatland	54.95	-112.47	Wetland	-0.8434504	-0.742714144
WesternPeatland	54.95	-112.47	Wetland	-0.762170211	-0.659116557
WesternPeatland	54.95	-112.47	Wetland	-0.766067761	-0.710394866
WesternPeatland	54.95	-112.47	Wetland	-0.832295063	-0.602446872
WesternPeatland	54.95	-112.47	Wetland	-0.82462024	-0.538837352
WesternPeatland	54.95	-112.47	Wetland	-0.741251615	-0.57394971
WesternPeatland	54.95	-112.47	Wetland	-0.76982166	-0.605170894
WesternPeatland	54.95	-112.47	Wetland	-0.746875893	-0.468048941
WesternPeatland	54.95	-112.47	Wetland	-0.677330233	-0.482155923
WesternPeatland	54.95	-112.47	Wetland	-0.626365484	-0.54692065
WesternPeatland	54.95	-112.47	Wetland	-0.633966225	-0.624113606
WesternPeatland	54.95	-112.47	Wetland	-0.656785458	-0.645885484
WesternPeatland	54.95	-112.47	Wetland	-0.688545194	-0.637800863
WesternPeatland	54.95	-112.47	Wetland	-0.664397544	-0.761321915
